Unnamed: 0,id,rank,last_name,first_name,points,year,country,height,weight,age,career_len,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7
675,9984,53,Chanourdie,Julia,10.0,2012,FRA,,,16.0,0,3,3.3333333333333335,,,,,,,
3172,11184,54,Cho,Haimi,10.0,2012,KOR,160.0,45.0,16.0,0,1,10.0,,,,,,,
3695,8302,56,Sustersic,Tina,10.0,2012,SLO,,,19.0,1,4,2.5,5.5,,,,,,
4142,9775,55,Himpel,Lina,10.0,2012,GER,,,17.0,0,2,5.0,,,,,,,
803,9985,59,Romain,Salomé,9.0,2012,FRA,,,16.0,0,2,4.5,,,,,,,
3168,9765,58,Mizuguchi,Tsukasa,9.0,2012,JPN,,,18.0,0,1,9.0,,,,,,,
4143,10085,57,Lamarche,Iyma,9.0,2012,CAN,,,17.0,0,1,9.0,,,,,,,
3020,8212,60,Metcalf,Francesca,8.0,2012,USA,,,19.0,0,1,8.0,,,,,,,
3955,9099,62,Yasuda,Atori,8.0,2012,JPN,,,18.0,0,1,8.0,,,,,,,
4144,10732,61,Nadya Putri,Virgita,8.0,2012,INA,,,18.0,0,1,8.0,,,,,,,
2566,10001,64,Ebner,Andrea,7.0,2012,ITA,,,16.0,0,2,3.5,,,,,,,
3880,1055,63,Avezou,Cecile,7.0,2012,FRA,,,41.0,19,2,3.5,15.0,7.2,14.0,44.2,40.666666666666664,21.75,10.0
4145,5325,65,Endo,Yuka,7.0,2012,JPN,,,46.0,11,1,7.0,14.0,5.0,1.5,,,,
2685,9138,68,Sethna,Elise,6.0,2012,CAN,,,18.0,0,1,6.0,,,,,,,
3183,10568,66,Kim,Solah,6.0,2012,KOR,154.0,46.0,17.0,0,1,6.0,,,,,,,
3198,10066,67,Osawa,Sakiko,6.0,2012,JPN,,,21.0,0,1,6.0,,,,,,,
732,11374,69,Condie,Kyra,5.0,2012,USA,,,16.0,0,1,5.0,,,,,,,
3195,10731,71,Syarifah ,Abdul Rohma,5.0,2012,INA,,,19.0,1,1,5.0,15.0,,,,,,
4149,5360,70,Sakakibara,Yuko,5.0,2012,JPN,,,30.0,9,1,5.0,8.0,16.0,2.3333333333333335,,,,
889,9266,73,SA,Sol,4.0,2012,KOR,164.0,51.0,18.0,2,1,4.0,14.666666666666666,18.0,,,,,
1101,9945,72,Caulier,Chloe,4.0,2012,BEL,,,16.0,0,1,4.0,,,,,,,
3730,9196,74,Song,Hannarai,4.0,2012,KOR,,,20.0,2,1,4.0,18.0,6.666666666666667,,,,,
4155,10139,75,Wilson,Tegan,4.0,2012,USA,,,16.0,0,1,4.0,,,,,,,
4156,9416,76,Lanz,Tanja,3.0,2012,SUI,,,18.0,0,1,3.0,,,,,,,
4157,5838,77,Metsugi,Yoko,3.0,2012,JPN,,,28.0,0,1,3.0,,,,,,,
4158,7274,78,Savchenko,Ganna,3.0,2012,UKR,,,25.0,0,3,1.0,,,,,,,
2906,9439,82,Sandbu,Maria Davies,2.0,2012,NOR,,,20.0,1,2,1.0,18.0,,,,,,
3201,9423,81,Kim,Hyojung,2.0,2012,KOR,,,37.0,0,1,2.0,,,,,,,
3745,6788,80,Jeong,Woonwha,2.0,2012,KOR,160.0,54.0,42.0,0,1,2.0,,,,,,,
4160,8676,79,Cartwright,Victoria,2.0,2012,USA,,,20.0,0,1,2.0,,,,,,,
712,10826,85,Kalan,Tjasa,1.0,2012,SLO,,,16.0,0,1,1.0,,,,,,,
2895,8413,87,Terenteva,Galina,1.0,2012,RUS,,,23.0,5,2,0.5,10.333333333333334,5.0,22.0,4.0,,,
4161,9486,83,Buma,Tabitha,1.0,2012,NED,,,18.0,0,1,1.0,,,,,,,
4162,11519,84,Juen,Soyoung,1.0,2012,KOR,160.0,48.0,39.0,0,1,1.0,,,,,,,
4163,10136,86,Metcalf,Amelia,1.0,2012,USA,,,17.0,1,1,1.0,7.0,,,,,,
567,5983,2,KIM,Jain,681.0,2011,KOR,153.0,42.0,23.0,7,9,75.66666666666667,83.33333333333333,59.0,21.25,47.75,33.5,37.0,26.666666666666668
3154,3482,3,Vidmar,Maja,535.0,2011,SLO,,,26.0,9,10,53.5,36.166666666666664,56.0,86.25,79.25,56.1,68.44444444444444,41.0
4123,3487,4,Eiter,Angela,454.0,2011,AUT,,,25.0,9,7,64.85714285714286,48.5,49.166666666666664,51.333333333333336,64.125,84.5,97.77777777777777,59.44444444444444
760,8896,5,Posch,Katharina,438.0,2011,AUT,169.0,55.0,17.0,1,10,43.8,40.5,,,,,,
4112,7563,6,Ernst,Johanna,369.0,2011,AUT,,,19.0,3,6,61.5,69.33333333333333,76.66666666666667,,,,,
3680,6324,7,Chereshneva,Yana,357.0,2011,RUS,,,22.0,6,9,39.666666666666664,30.0,31.666666666666668,32.5,30.428571428571427,35.5,55.0,
641,5629,8,Schranz,Christine,350.0,2011,AUT,,,23.0,5,10,35.0,20.0,25.0,15.4,15.8,14.0,,
2510,6513,9,Durif,Charlotte,347.0,2011,FRA,,,21.0,5,10,34.7,36.833333333333336,29.666666666666668,40.0,37.875,39.5,,
4451,5183,10,Ciavaldini,Caroline,331.0,2011,FRA,,,26.0,9,10,33.1,38.0,40.5,43.833333333333336,42.285714285714285,57.3,58.25,50.857142857142854
2272,9097,11,Oda,Momoka,267.0,2011,JPN,154.0,54.0,17.0,1,5,53.4,31.4,,,,,,
2530,1030,12,Bacher,Barbara,262.0,2011,AUT,159.0,48.0,29.0,12,9,29.11111111111111,21.333333333333332,15.666666666666666,27.0,25.0,30.9,29.555555555555557,24.77777777777778
1660,8963,13,Han,Seuran,244.0,2011,KOR,,,19.0,3,8,30.5,10.0,12.0,,,,,
2102,1179,14,Lavarda,Jenny,150.0,2011,ITA,,,27.0,11,7,21.428571428571427,14.0,14.5,13.5,29.333333333333332,19.555555555555557,36.333333333333336,33.22222222222222
3176,6076,15,Brumagne,Mathilde,146.0,2011,BEL,,,22.0,5,4,36.5,38.25,3.75,9.5,6.0,,,
4119,7939,16,DiGiulian,Sasha,130.0,2011,USA,,,19.0,2,3,43.333333333333336,12.0,,,,,,
2672,6219,17,Dufraisse,Alizée,127.0,2011,FRA,,,24.0,8,6,21.166666666666668,31.4,36.0,5.0,40.0,,,
1730,8955,18,Röck,Magdalena,124.0,2011,AUT,158.0,49.0,17.0,1,3,41.333333333333336,4.5,,,,,,
1607,9077,19,Janicot,Hélène,108.0,2011,FRA,165.0,,18.0,2,5,21.6,33.666666666666664,8.0,,,,,
538,6326,20,Noguchi,Akiyo,98.0,2011,JPN,165.0,49.0,22.0,6,2,49.0,50.5,45.0,48.0,17.666666666666668,27.0,22.0,
891,9266,21,SA,Sol,88.0,2011,KOR,164.0,51.0,17.0,1,6,14.666666666666666,18.0,,,,,,
2722,6514,22,Thévenet,Marine,66.0,2011,FRA,155.0,50.0,22.0,6,3,22.0,13.0,15.2,8.0,2.0,,,
3704,8762,24,Serrière,Julia,53.0,2011,FRA,,,18.0,1,3,17.666666666666668,10.5,,,,,,
2889,8878,25,Stotz,Rebekka,49.0,2011,SUI,,,19.0,1,4,12.25,5.0,,,,,,
1144,8122,26,Lee,Hung Ying,48.0,2011,TPE,,,26.0,4,2,24.0,3.5,,,,,,
3699,7077,27,Stütz,Christina,47.0,2011,AUT,,,20.0,0,6,7.833333333333333,,,,,,,
4461,6789,28,Wilda,Baco Achmad,47.0,2011,INA,,,26.0,5,2,23.5,10.0,,,,,,
2062,9191,29,RENQING,LaMu,46.0,2011,CHN,,,21.0,1,3,15.333333333333334,10.0,,,,,,
4463,5899,30,Gosar,Asja,44.0,2011,SLO,,,24.0,8,4,11.0,6.5,14.333333333333334,5.75,20.0,20.0,7.0,
4470,10877,31,Sukmandiri,Uji Ayu,44.0,2011,INA,,,25.0,0,2,22.0,,,,,,,
1135,9190,33,JIANG,Rong,43.0,2011,CHN,,,17.0,0,4,10.75,,,,,,,
1654,9317,32,Becerra,Mathilde,43.0,2011,FRA,159.0,46.0,20.0,0,4,10.75,,,,,,,
1641,7576,34,Fakhritdinova,Dinara,42.0,2011,RUS,,,19.0,3,2,21.0,32.5,14.0,18.0,,,,
3722,8787,35,PAN,Xuhua,38.0,2011,CHN,,,22.0,3,3,12.666666666666666,11.0,7.0,,,,,
840,6457,36,Choong,Katherine,37.0,2011,SUI,,,19.0,2,3,12.333333333333334,2.5,4.333333333333333,,,,,
3214,10089,37,RenZeng,WangMu,36.0,2011,CHN,,,20.0,0,2,18.0,,,,,,,
3731,9196,38,Song,Hannarai,36.0,2011,KOR,,,19.0,1,2,18.0,6.666666666666667,,,,,,
2896,8413,40,Terenteva,Galina,31.0,2011,RUS,,,22.0,4,3,10.333333333333334,5.0,22.0,4.0,,,,
3898,5052,39,Rude,Chelsea,31.0,2011,USA,,,25.0,0,1,31.0,,,,,,,
3196,10731,42,Syarifah ,Abdul Rohma,30.0,2011,INA,,,18.0,0,2,15.0,,,,,,,
3882,1055,41,Avezou,Cecile,30.0,2011,FRA,,,40.0,18,2,15.0,7.2,14.0,44.2,40.666666666666664,21.75,10.0,16.5
2283,5151,43,Ulzhabayeva,Tamara,29.0,2011,KAZ,,,24.0,0,3,9.666666666666666,,,,,,,
856,9212,44,Ota,Risa,28.0,2011,JPN,,,18.0,1,1,28.0,8.666666666666666,,,,,,
4137,9078,46,Michelard,Laura,26.0,2011,FRA,,,17.0,0,1,26.0,,,,,,,
4471,7292,45,Claassen,Paige,26.0,2011,USA,,,21.0,2,1,26.0,1.0,,,,,,
3864,3268,47,Shalagina,Olga,24.0,2011,UKR,,,28.0,10,2,12.0,43.0,46.6,37.0,34.5,40.833333333333336,23.333333333333332,
2080,9673,48,Miller,Delaney,22.0,2011,USA,165.0,45.0,16.0,0,1,22.0,,,,,,,
1078,6325,49,Johnson,Alex,20.0,2011,USA,,,22.0,0,1,20.0,,,,,,,
1689,9262,51,Lin,Hsiu-Ju,20.0,2011,TPE,,,18.0,0,2,10.0,,,,,,,
2660,9074,50,Le Neve,Melissa,20.0,2011,FRA,,,22.0,3,1,20.0,21.0,7.666666666666667,,,,,
4261,10102,52,gesang,wangmu,20.0,2011,CHN,,,20.0,0,2,10.0,,,,,,,
1908,5244,54,Saurwein,Katharina,18.0,2011,AUT,160.0,52.0,24.0,8,1,18.0,10.0,32.5,29.25,28.166666666666668,32.111111111111114,18.77777777777778,36.5
2907,9439,53,Sandbu,Maria Davies,18.0,2011,NOR,,,19.0,0,1,18.0,,,,,,,
3701,6366,55,Sigrist,Manuela,18.0,2011,SUI,,,19.0,1,3,6.0,12.0,,,,,,
1712,8196,57,van Bergen,Nikki,17.0,2011,NED,,,19.0,3,3,5.666666666666667,4.0,6.0,10.0,,,,
4473,1015,56,Ostapenko,Olena,17.0,2011,UKR,152.0,49.0,35.0,12,4,4.25,4.0,2.0,0.3333333333333333,15.333333333333334,8.4,15.8,17.666666666666668
1885,9180,59,Kiersch,Michaela,16.0,2011,USA,,,17.0,0,1,16.0,,,,,,,
4487,7178,58,Fergeau,Celine,16.0,2011,FRA,,,23.0,6,3,5.333333333333333,1.0,1.0,,,,,
2490,5254,60,Kobayashi,Yuka,15.0,2011,JPN,156.0,,24.0,7,2,7.5,33.166666666666664,38.666666666666664,28.5,40.0,33.857142857142854,48.333333333333336,42.25
4490,7859,61,Mohd Drus,Salfarina,14.0,2011,MAS,,,29.0,5,1,14.0,8.5,,,,,,
4492,9881,62,Sniezek,Audrey,14.0,2011,USA,,,40.0,0,1,14.0,,,,,,,
899,8590,64,Yip,Alannah,12.0,2011,CAN,,,18.0,0,1,12.0,,,,,,,
1598,9731,63,Onoe,Aya,12.0,2011,JPN,,,16.0,0,2,6.0,,,,,,,
3696,8302,65,Sustersic,Tina,11.0,2011,SLO,,,18.0,0,2,5.5,,,,,,,
4493,3673,66,Harrington,Emily,10.0,2011,USA,,,25.0,8,1,10.0,65.0,42.5,18.0,34.0,,,
3977,7290,67,Hensley,Tiffany,9.0,2011,USA,,,20.0,2,1,9.0,3.0,,,,,,
2903,7661,70,Söderlund,Matilda,8.0,2011,SWE,,,19.0,0,1,8.0,,,,,,,
4501,8168,69,Lopez,Daniela,8.0,2011,VEN,,,22.0,0,1,8.0,,,,,,,
870,9239,71,Hafsaas,Tina Johnsen,7.0,2011,NOR,,,17.0,0,1,7.0,,,,,,,
4164,10136,73,Metcalf,Amelia,7.0,2011,USA,,,16.0,0,1,7.0,,,,,,,
4502,8257,72,Medvedieva,Olga,7.0,2011,UKR,,,30.0,0,1,7.0,,,,,,,
4503,9015,74,Dorey,Alyrene,6.0,2011,USA,,,30.0,0,1,6.0,,,,,,,
4505,3751,75,Schmid,Christina,6.0,2011,SUI,,,22.0,5,2,3.0,14.0,3.0,9.0,21.5,,,
4513,6517,76,Traber,Stephanie,6.0,2011,FRA,,,22.0,3,3,2.0,1.0,1.0,,,,,
4516,7928,77,Sutton,Amanda,5.0,2011,USA,,,20.0,0,1,5.0,,,,,,,
4517,9502,78,Svobodova,Tereza,5.0,2011,CZE,,,16.0,0,4,1.25,,,,,,,
3926,1308,79,Bibik,Olga,4.0,2011,RUS,165.0,44.0,35.0,19,1,4.0,2.0,15.5,40.5,18.0,6.666666666666667,8.0,22.0
4518,10928,80,Cartró Iriarte,María,4.0,2011,ESP,,,30.0,0,1,4.0,,,,,,,
4519,6072,81,Rohner,Amanda,4.0,2011,SUI,,,18.0,2,1,4.0,1.0,3.0,,,,,
4523,9140,82,Stewart-Patterson,Alison,4.0,2011,CAN,,,17.0,0,1,4.0,,,,,,,
3205,9471,85,Lenardic,Jera,3.0,2011,SLO,,,16.0,0,1,3.0,,,,,,,
4524,9105,83,Aleman Sobrino,Helena,3.0,2011,ESP,,,26.0,2,3,1.0,2.5,1.5,,,,,
4528,4967,84,Goh,Tan Leng,3.0,2011,SGP,,,35.0,9,1,3.0,8.5,1.0,,,,,
3005,8380,86,Kremer,Valeri,2.0,2011,ISR,,,20.0,0,3,0.6666666666666666,,,,,,,
4531,5251,87,Nilwik,Rachel,2.0,2011,NED,,,27.0,7,1,2.0,1.0,3.0,,,,,
4536,8781,88,Avoscan,Sara,1.0,2011,ITA,,,22.0,2,2,0.5,16.666666666666668,4.5,,,,,
569,5983,1,KIM,Jain,500.0,2010,KOR,153.0,42.0,22.0,6,6,83.33333333333333,59.0,21.25,47.75,33.5,37.0,26.666666666666668,
4124,3487,3,Eiter,Angela,291.0,2010,AUT,,,24.0,8,6,48.5,49.166666666666664,51.333333333333336,64.125,84.5,97.77777777777777,59.44444444444444,68.25
4621,2755,4,Gros,Natalija,244.0,2010,SLO,,,26.0,9,6,40.666666666666664,36.5,39.833333333333336,41.25,55.9,44.125,52.0,59.5
4452,5183,5,Ciavaldini,Caroline,228.0,2010,FRA,,,25.0,8,6,38.0,40.5,43.833333333333336,42.285714285714285,57.3,58.25,50.857142857142854,36.333333333333336
2511,6513,6,Durif,Charlotte,221.0,2010,FRA,,,20.0,4,6,36.833333333333336,29.666666666666668,40.0,37.875,39.5,,,
3156,3482,7,Vidmar,Maja,217.0,2010,SLO,,,25.0,8,6,36.166666666666664,56.0,86.25,79.25,56.1,68.44444444444444,41.0,29.375
540,6326,9,Noguchi,Akiyo,202.0,2010,JPN,165.0,49.0,21.0,5,4,50.5,45.0,48.0,17.666666666666668,27.0,22.0,,
1608,9077,8,Janicot,Hélène,202.0,2010,FRA,165.0,,17.0,1,6,33.666666666666664,8.0,,,,,,
2491,5254,10,Kobayashi,Yuka,199.0,2010,JPN,156.0,,23.0,6,6,33.166666666666664,38.666666666666664,28.5,40.0,33.857142857142854,48.333333333333336,42.25,
762,8896,11,Posch,Katharina,162.0,2010,AUT,169.0,55.0,16.0,0,4,40.5,,,,,,,
2274,9097,13,Oda,Momoka,157.0,2010,JPN,154.0,54.0,16.0,0,5,31.4,,,,,,,
2674,6219,12,Dufraisse,Alizée,157.0,2010,FRA,,,23.0,7,5,31.4,36.0,5.0,40.0,,,,
3177,6076,15,Brumagne,Mathilde,153.0,2010,BEL,,,21.0,4,4,38.25,3.75,9.5,6.0,,,,
3682,6324,16,Chereshneva,Yana,150.0,2010,RUS,,,21.0,5,5,30.0,31.666666666666668,32.5,30.428571428571427,35.5,55.0,,
2531,1030,17,Bacher,Barbara,128.0,2010,AUT,159.0,48.0,28.0,11,6,21.333333333333332,15.666666666666666,27.0,25.0,30.9,29.555555555555557,24.77777777777778,41.125
643,5629,18,Schranz,Christine,120.0,2010,AUT,,,22.0,4,6,20.0,25.0,15.4,15.8,14.0,,,
4798,1272,20,Sarkany,Muriel,98.0,2010,BEL,154.0,47.0,36.0,17,3,32.666666666666664,32.166666666666664,33.0,50.125,39.666666666666664,44.625,58.333333333333336,64.5
1643,7576,21,Fakhritdinova,Dinara,65.0,2010,RUS,,,18.0,2,2,32.5,14.0,18.0,,,,,
4537,8781,22,Avoscan,Sara,50.0,2010,ITA,,,21.0,1,3,16.666666666666668,4.5,,,,,,
3724,8787,23,PAN,Xuhua,44.0,2010,CHN,,,21.0,2,4,11.0,7.0,,,,,,
3866,3268,24,Shalagina,Olga,43.0,2010,UKR,,,27.0,9,1,43.0,46.6,37.0,34.5,40.833333333333336,23.333333333333332,,
2104,1179,25,Lavarda,Jenny,42.0,2010,ITA,,,26.0,10,3,14.0,14.5,13.5,29.333333333333332,19.555555555555557,36.333333333333336,33.22222222222222,29.1
3702,6366,26,Sigrist,Manuela,36.0,2010,SUI,,,18.0,0,3,12.0,,,,,,,
4818,3484,27,Ociepka,Kinga,34.0,2010,POL,,,24.0,5,3,11.333333333333334,18.0,18.25,26.0,12.333333333333334,26.0,,
857,9212,29,Ota,Risa,26.0,2010,JPN,,,17.0,0,3,8.666666666666666,,,,,,,
4464,5899,28,Gosar,Asja,26.0,2010,SLO,,,23.0,7,4,6.5,14.333333333333334,5.75,20.0,20.0,7.0,,
4825,7760,30,Shin,Woon-Seon,25.0,2010,KOR,,,30.0,4,2,12.5,3.0,11.333333333333334,,,,,
3705,8762,31,Serrière,Julia,21.0,2010,FRA,,,17.0,0,2,10.5,,,,,,,
2063,9191,32,RENQING,LaMu,20.0,2010,CHN,,,20.0,0,2,10.0,,,,,,,
3732,9196,33,Song,Hannarai,20.0,2010,KOR,,,18.0,0,3,6.666666666666667,,,,,,,
893,9266,34,SA,Sol,18.0,2010,KOR,164.0,51.0,16.0,0,1,18.0,,,,,,,
4828,4962,35,Li,Chunhua,16.0,2010,CHN,,,26.0,9,1,16.0,5.333333333333333,6.0,22.666666666666668,12.0,20.0,3.3333333333333335,14.0
1714,8196,37,van Bergen,Nikki,12.0,2010,NED,,,18.0,2,3,4.0,6.0,10.0,,,,,
4141,9098,36,Iida,Azumi,12.0,2010,JPN,,,16.0,0,1,12.0,,,,,,,
1910,5244,39,Saurwein,Katharina,10.0,2010,AUT,160.0,52.0,23.0,7,1,10.0,32.5,29.25,28.166666666666668,32.111111111111114,18.77777777777778,36.5,
4839,7390,38,Nikolaeva,Mariya,10.0,2010,RUS,,,21.0,0,1,10.0,,,,,,,
1731,8955,41,Röck,Magdalena,9.0,2010,AUT,158.0,49.0,16.0,0,2,4.5,,,,,,,
4840,7317,40,Guan,Xiaotong,9.0,2010,CHN,,,22.0,0,1,9.0,,,,,,,
4150,5360,43,Sakakibara,Yuko,8.0,2010,JPN,,,28.0,7,1,8.0,16.0,2.3333333333333335,,,,,
4474,1015,42,Ostapenko,Olena,8.0,2010,UKR,152.0,49.0,34.0,11,2,4.0,2.0,0.3333333333333333,15.333333333333334,8.4,15.8,17.666666666666668,18.5
3710,6696,45,Szekely,Andrea Brigitta,7.0,2010,HUN,,,21.0,3,2,3.5,20.5,5.166666666666667,,,,,
4841,10108,44,Kim,Yuna,7.0,2010,KOR,158.0,50.0,20.0,0,1,7.0,,,,,,,
4842,7175,46,Kusztelak,Malgorzata,6.0,2010,POL,,,35.0,1,1,6.0,4.0,,,,,,
841,6457,48,Choong,Katherine,5.0,2010,SUI,,,18.0,1,2,2.5,4.333333333333333,,,,,,
2891,8878,51,Stotz,Rebekka,5.0,2010,SUI,,,18.0,0,1,5.0,,,,,,,
2897,8413,52,Terenteva,Galina,5.0,2010,RUS,,,21.0,3,1,5.0,22.0,4.0,,,,,
3736,10158,49,Jeong,Jihyeon,5.0,2010,KOR,151.0,49.0,34.0,0,1,5.0,,,,,,,
4526,9105,47,Aleman Sobrino,Helena,5.0,2010,ESP,,,25.0,1,2,2.5,1.5,,,,,,
4844,5245,50,Pinet,Florence,5.0,2010,FRA,,,24.0,7,1,5.0,27.6,14.5,24.2,25.4,35.0,14.0,37.0
4852,10110,53,Ha,Minyoung,4.0,2010,KOR,165.0,50.0,39.0,0,1,4.0,,,,,,,
4651,6677,55,Modrzejewska,Agata,3.0,2010,POL,,,25.0,4,2,1.5,3.0,5.0,3.6666666666666665,,,,
4853,8613,54,Gilmour,Sarah,3.0,2010,NZL,,,17.0,0,1,3.0,,,,,,,
3971,9010,56,Hayen,Magali,2.0,2010,BEL,,,21.0,1,1,2.0,1.3333333333333333,,,,,,
4854,5329,57,Kim,Younghee,2.0,2010,KOR,157.0,45.0,39.0,0,1,2.0,,,,,,,
4514,6517,61,Traber,Stephanie,1.0,2010,FRA,,,21.0,2,1,1.0,1.0,,,,,,
4521,6072,59,Rohner,Amanda,1.0,2010,SUI,,,17.0,1,1,1.0,3.0,,,,,,
4855,8952,58,Pöll,Katharina,1.0,2010,AUT,,,16.0,0,1,1.0,,,,,,,
4856,9244,60,Speed,Amanda,1.0,2010,NZL,,,17.0,0,1,1.0,,,,,,,
4114,7563,1,Ernst,Johanna,416.0,2009,AUT,,,17.0,1,6,69.33333333333333,76.66666666666667,,,,,,
571,5983,2,KIM,Jain,354.0,2009,KOR,153.0,42.0,21.0,5,6,59.0,21.25,47.75,33.5,37.0,26.666666666666668,,
3157,3482,3,Vidmar,Maja,336.0,2009,SLO,,,24.0,7,6,56.0,86.25,79.25,56.1,68.44444444444444,41.0,29.375,49.25
4125,3487,4,Eiter,Angela,295.0,2009,AUT,,,23.0,7,6,49.166666666666664,51.333333333333336,64.125,84.5,97.77777777777777,59.44444444444444,68.25,32.5
4453,5183,6,Ciavaldini,Caroline,243.0,2009,FRA,,,24.0,7,6,40.5,43.833333333333336,42.285714285714285,57.3,58.25,50.857142857142854,36.333333333333336,22.0
2492,5254,7,Kobayashi,Yuka,232.0,2009,JPN,156.0,,22.0,5,6,38.666666666666664,28.5,40.0,33.857142857142854,48.333333333333336,42.25,,
4623,2755,8,Gros,Natalija,219.0,2009,SLO,,,25.0,8,6,36.5,39.833333333333336,41.25,55.9,44.125,52.0,59.5,44.0
4800,1272,9,Sarkany,Muriel,193.0,2009,BEL,154.0,47.0,35.0,16,6,32.166666666666664,33.0,50.125,39.666666666666664,44.625,58.333333333333336,64.5,86.71428571428571
3684,6324,10,Chereshneva,Yana,190.0,2009,RUS,,,20.0,4,6,31.666666666666668,32.5,30.428571428571427,35.5,55.0,,,
542,6326,12,Noguchi,Akiyo,180.0,2009,JPN,165.0,49.0,20.0,4,4,45.0,48.0,17.666666666666668,27.0,22.0,,,
2676,6219,11,Dufraisse,Alizée,180.0,2009,FRA,,,22.0,6,5,36.0,5.0,40.0,,,,,
2512,6513,13,Durif,Charlotte,178.0,2009,FRA,,,19.0,3,6,29.666666666666668,40.0,37.875,39.5,,,,
644,5629,15,Schranz,Christine,150.0,2009,AUT,,,21.0,3,6,25.0,15.4,15.8,14.0,,,,
4845,5245,16,Pinet,Florence,138.0,2009,FRA,,,23.0,6,5,27.6,14.5,24.2,25.4,35.0,14.0,37.0,
2533,1030,18,Bacher,Barbara,94.0,2009,AUT,159.0,48.0,27.0,10,6,15.666666666666666,27.0,25.0,30.9,29.555555555555557,24.77777777777778,41.125,28.5
2106,1179,19,Lavarda,Jenny,87.0,2009,ITA,,,25.0,9,6,14.5,13.5,29.333333333333332,19.555555555555557,36.333333333333336,33.22222222222222,29.1,30.142857142857142
4465,5899,20,Gosar,Asja,86.0,2009,SLO,,,22.0,6,6,14.333333333333334,5.75,20.0,20.0,7.0,,,
2987,6064,21,Wurm,Juliane,64.0,2009,GER,,,19.0,3,6,10.666666666666666,17.2,9.0,0.5,,,,
1661,8963,22,Han,Seuran,50.0,2009,KOR,,,17.0,1,5,10.0,12.0,,,,,,
2663,9074,23,Le Neve,Melissa,42.0,2009,FRA,,,20.0,1,2,21.0,7.666666666666667,,,,,,
5118,1042,24,schöpf,Bettina,40.0,2009,AUT,160.0,43.0,30.0,13,3,13.333333333333334,34.8,16.0,34.0,49.285714285714285,47.4,24.142857142857142,45.4
3885,1055,25,Avezou,Cecile,36.0,2009,FRA,,,38.0,16,5,7.2,14.0,44.2,40.666666666666664,21.75,10.0,16.5,
2724,6514,26,Thévenet,Marine,26.0,2009,FRA,155.0,50.0,20.0,4,2,13.0,15.2,8.0,2.0,,,,
4121,7939,27,DiGiulian,Sasha,24.0,2009,USA,,,17.0,0,2,12.0,,,,,,,
1715,8196,30,van Bergen,Nikki,18.0,2009,NED,,,17.0,1,3,6.0,10.0,,,,,,
4538,8781,28,Avoscan,Sara,18.0,2009,ITA,,,20.0,0,4,4.5,,,,,,,
4819,3484,29,Ociepka,Kinga,18.0,2009,POL,,,23.0,4,1,18.0,18.25,26.0,12.333333333333334,26.0,,,
3178,6076,31,Brumagne,Mathilde,15.0,2009,BEL,,,20.0,3,4,3.75,9.5,6.0,,,,,
1645,7576,32,Fakhritdinova,Dinara,14.0,2009,RUS,,,17.0,1,1,14.0,18.0,,,,,,
4253,6593,33,Kudrova,Nelly,14.0,2009,CZE,,,29.0,5,1,14.0,1.0,2.0,2.0,8.0,,,
4506,3751,34,Schmid,Christina,14.0,2009,SUI,,,20.0,3,1,14.0,3.0,9.0,21.5,,,,
842,6457,35,Choong,Katherine,13.0,2009,SUI,,,17.0,0,3,4.333333333333333,,,,,,,
3407,2821,36,Bacher,Sabine,11.0,2009,AUT,,,25.0,7,3,3.6666666666666665,4.0,3.6666666666666665,1.3333333333333333,,,,
4675,9072,37,Faure,Jessica,11.0,2009,FRA,,,23.0,0,3,3.6666666666666665,,,,,,,
5130,5635,38,Couchot,Mathilde,10.0,2009,FRA,,,22.0,4,3,3.3333333333333335,7.0,3.0,,,,,
1609,9077,39,Janicot,Hélène,8.0,2009,FRA,165.0,,16.0,0,1,8.0,,,,,,,
2132,6522,40,Midtboe,Hannah,8.0,2009,NOR,,,19.0,3,2,4.0,8.333333333333334,9.0,,,,,
4475,1015,41,Ostapenko,Olena,8.0,2009,UKR,152.0,49.0,33.0,10,4,2.0,0.3333333333333333,15.333333333333334,8.4,15.8,17.666666666666668,18.5,7.6
5133,9793,42,Holmberg,Malin,7.0,2009,SWE,,,28.0,0,1,7.0,,,,,,,
5134,5633,43,Hrozova,Lucie,7.0,2009,CZE,,,21.0,5,2,3.5,16.0,,,,,,
3973,9010,44,Hayen,Magali,4.0,2009,BEL,,,20.0,0,3,1.3333333333333333,,,,,,,
4843,7175,45,Kusztelak,Malgorzata,4.0,2009,POL,,,34.0,0,1,4.0,,,,,,,
3979,7290,49,Hensley,Tiffany,3.0,2009,USA,,,18.0,0,1,3.0,,,,,,,
4472,7292,48,Claassen,Paige,3.0,2009,USA,,,19.0,0,3,1.0,,,,,,,
4522,6072,50,Rohner,Amanda,3.0,2009,SUI,,,16.0,0,1,3.0,,,,,,,
4527,9105,46,Aleman Sobrino,Helena,3.0,2009,ESP,,,24.0,0,2,1.5,,,,,,,
5136,2770,47,Cintalova,Zuzana,3.0,2009,SVK,,,26.0,10,1,3.0,2.0,14.0,17.0,12.75,2.0,,
5145,7710,51,Thomas,Emeline,3.0,2009,FRA,,,23.0,2,2,1.5,2.6666666666666665,,,,,,
