,athlete_id,rank,year,title,date,comp_id,cat_id,type
26465,12820,20,2015,ifsc climbing worldcup (s) - central saanich (can) 2015,17 Mai 2015,1610,23,speed
26466,5630,1,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26467,6326,2,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26468,6064,3,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26469,7286,4,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26470,5244,5,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26471,9074,6,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26472,12039,7,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26473,9989,8,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26474,8247,9,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26475,10818,10,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26476,6367,11,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26477,6325,12,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26478,6513,13,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26479,10920,14,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26480,3322,15,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26481,6220,15,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26482,11377,17,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26483,9266,18,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26484,9731,19,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26485,6327,20,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26486,6849,21,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26487,8953,21,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26488,8212,23,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26489,3317,23,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26490,8256,25,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26491,9928,25,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26492,7641,27,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26493,9475,27,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26494,12503,29,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26495,11093,29,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26496,5641,29,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26497,10889,32,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26498,9945,33,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26499,11780,33,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26500,10806,35,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26501,11256,35,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26502,9138,35,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26503,13028,38,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26504,12544,39,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26505,11272,39,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26506,6707,39,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26507,12028,42,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26508,9113,43,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26509,8759,43,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26510,13296,45,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26511,7167,45,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26512,9140,45,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26513,13163,48,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26514,12282,48,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26515,10809,48,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26516,12546,51,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26517,12817,52,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26518,9409,53,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26519,13165,53,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26520,13162,55,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26521,13301,55,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26522,13166,55,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26523,7380,58,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26524,13159,58,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,5,bouldering
26525,10922,1,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26526,12601,2,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26527,8372,3,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26528,10172,4,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26529,11091,5,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26530,11183,6,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26531,9991,7,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26532,2638,8,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26533,6569,9,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26534,3500,10,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26535,6488,11,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26536,8958,11,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26537,6550,13,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26538,12720,14,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26539,12501,14,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26540,7068,14,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26541,5089,17,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26542,12582,18,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26543,7465,19,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26544,3652,20,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26545,6006,21,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26546,9514,22,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26547,7492,23,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26548,6098,23,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26549,7202,23,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26550,13304,26,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26551,6623,27,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26552,6489,27,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26553,10984,29,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26554,6881,29,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26555,9539,31,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26556,3115,31,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26557,6370,33,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26558,10463,33,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26559,9537,35,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26560,10618,35,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26561,11081,37,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26562,7832,37,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26563,13131,39,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26564,9102,39,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26565,9007,41,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26566,10419,41,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26567,12558,41,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26568,10978,41,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26569,10709,45,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26570,10473,46,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26571,9112,47,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26572,9402,47,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26573,6416,47,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26574,9975,50,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26575,13161,51,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26576,8453,51,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26577,11513,53,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26578,13164,53,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26579,13181,55,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26580,9540,55,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26581,13316,57,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26582,13155,57,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26583,11522,59,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26584,12271,59,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26585,13160,61,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26586,12285,61,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26587,2644,63,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26588,10802,63,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26589,8937,63,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26590,11592,66,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26591,13154,66,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26592,9605,68,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26593,11280,68,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26594,13171,70,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26595,3226,71,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26596,13182,71,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26597,13302,71,2015,ifsc climbing worldcup (b) - toronto (can) 2015,30  - 31 Mai 2015,1585,6,bouldering
26598,12027,1,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26599,6326,2,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26600,8247,3,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26601,12039,4,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26602,5630,5,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26603,11377,6,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26604,6367,7,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26605,7641,8,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26606,6513,9,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26607,10818,10,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26608,9989,11,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26609,3322,12,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26610,9731,13,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26611,5244,14,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26612,9475,15,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26613,8953,16,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26614,6325,17,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26615,9074,18,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26616,11375,19,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26617,9266,20,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26618,8256,21,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26619,6849,21,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26620,6220,23,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26621,6064,23,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26622,11374,25,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26623,3317,25,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26624,6522,27,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26625,11256,27,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26626,11376,29,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26627,5641,29,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26628,6327,31,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26629,10920,31,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26630,9673,33,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26631,11272,33,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26632,12028,35,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26633,10769,35,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26634,11093,37,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26635,10889,37,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26636,10809,37,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26637,9113,40,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26638,10806,41,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26639,8212,41,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26640,12503,43,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26641,9140,43,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26642,12544,45,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26643,13310,45,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26644,13278,47,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26645,13308,47,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26646,11780,49,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26647,8759,49,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26648,13028,51,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26649,13309,52,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,5,bouldering
26650,6623,1,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26651,12601,2,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26652,8372,3,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26653,5781,4,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26654,5089,5,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26655,10172,6,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26656,3652,7,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26657,7465,8,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26658,10978,9,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26659,6550,10,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26660,3115,11,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26661,9991,12,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26662,12029,13,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26663,8958,14,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26664,13304,15,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26665,6489,16,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26666,3500,17,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26667,6488,18,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26668,9514,19,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26669,10922,20,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26670,7492,21,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26671,6933,21,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26672,8245,21,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26673,6006,24,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26674,9112,25,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26675,7202,25,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26676,11091,27,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26677,9539,27,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26678,9365,27,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26679,6370,30,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26680,10618,31,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26681,8453,31,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26682,11183,33,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26683,9102,33,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26684,10709,35,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26685,7068,35,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26686,6569,37,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26687,9352,37,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26688,9537,39,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26689,10463,39,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26690,6098,41,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26691,6724,41,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26692,3226,43,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26693,12720,43,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26694,13154,45,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26695,6416,45,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26696,12582,47,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26697,2638,47,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26698,9402,49,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26699,12501,49,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
26700,10984,51,2015,ifsc climbing worldcup (b) - vail (usa) 2015,5  - 6 Juni 2015,1586,6,bouldering
