,ID,Rank,Last Name,First Name,Points,Year,country,height,weight,age,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7
1980,733,37,Steulet,Philippe,37.0,1991,SUI,,,,1,37.0,,,,,,,
1981,628,38,Smith,Malcolm,34.0,1991,GBR,174.0,70.0,18.0,1,34.0,,,,,,,
1982,542,40,Zardini,Luca,32.0,1991,ITA,177.0,61.0,19.0,2,16.0,,,,,,,
1983,709,43,Korczak,Piotr,21.0,1991,POL,,,,2,10.5,,,,,,,
1984,963,44,Thon,Werner,20.0,1991,GER,184.0,72.0,25.0,1,20.0,,,,,,,
1985,631,45,Tsuge,Motomu,20.0,1991,JPN,,,,1,20.0,,,,,,,
1986,437,47,Lissovoi,Juri,16.0,1991,RUS,169.0,61.0,27.0,2,8.0,,,,,,,
1987,577,46,Ivorra,Marc,16.0,1991,FRA,168.0,56.0,25.0,1,16.0,,,,,,,
1988,498,48,Tosimichi,Kusano,16.0,1991,JPN,,,,1,16.0,,,,,,,
1989,556,49,Delafield,Mark,15.0,1991,GBR,180.0,65.0,26.0,4,3.75,,,,,,,
1990,856,50,Tamotu,Sugino,14.0,1991,JPN,,,,1,14.0,,,,,,,
1991,815,51,Franklin,Scott,12.0,1991,USA,165.0,57.0,25.0,2,6.0,,,,,,,
1992,592,52,Lovatt,Mick,12.0,1991,GBR,,,,1,12.0,,,,,,,
1993,314,53,Sutcliffe,Glenn,12.0,1991,GBR,172.0,,29.0,1,12.0,,,,,,,
1994,474,54,De Boeck,Kurt,11.0,1991,BEL,176.0,65.0,22.0,2,5.5,,,,,,,
1995,492,57,Rakhmetov,Kairat,10.0,1991,KAZ,171.0,58.0,28.0,1,10.0,,,,,,,
1996,981,59,Terashima,Yoshihiko,9.0,1991,JPN,,,,1,9.0,,,,,,,
1997,137,58,Lantz,Colin,9.0,1991,USA,,,,1,9.0,,,,,,,
1998,501,60,Ushizawa,Keiichi,9.0,1991,JPN,166.0,58.0,36.0,1,9.0,,,,,,,
1999,514,61,Giupponi,Luca,8.0,1991,ITA,178.0,62.0,23.0,1,8.0,,,,,,,
2000,344,62,Rieser,Hannes,8.0,1991,AUT,184.0,63.0,26.0,1,8.0,,,,,,,
2001,454,63,Schwaiger,Josef,8.0,1991,AUT,,,20.0,2,4.0,,,,,,,
2002,170,65,Cuthbertson,Dave,7.0,1991,GBR,,,33.0,1,7.0,,,,,,,
2003,226,66,Jacobs,Erik,7.0,1991,NED,175.0,62.0,27.0,1,7.0,,,,,,,
2004,470,67,You,Jae Kyung,7.0,1991,KOR,,,,1,7.0,,,,,,,
2005,723,68,Oxley,Pete,6.0,1991,GBR,,,,1,6.0,,,,,,,
2006,748,69,Zauska,Pavol,6.0,1991,SVK,,,,2,3.0,,,,,,,
2007,958,70,Gadd,Will,5.0,1991,CAN,,,,1,5.0,,,,,,,
2008,980,71,Satou,Yutaka,5.0,1991,JPN,,,25.0,1,5.0,,,,,,,
2009,940,72,Jourkin,Vladimir,4.0,1991,RUS,180.0,,26.0,2,2.0,,,,,,,
2010,458,74,Son,Jung-Jun,3.0,1991,KOR,176.0,67.0,25.0,1,3.0,,,,,,,
2011,798,73,Brette,Stéphane,3.0,1991,FRA,,,22.0,1,3.0,,,,,,,
2012,116,75,Bucher,Christoph,2.0,1991,GER,160.0,57.0,22.0,1,2.0,,,,,,,
2013,330,76,Florine,Hans,2.0,1991,USA,185.0,69.0,27.0,1,2.0,,,,,,,
2014,827,79,Kazuyoshi,Saleb,1.0,1991,JPN,,,,1,1.0,,,,,,,
2015,922,80,Tansou,Tetsuyuki,1.0,1991,JPN,,,,1,1.0,,,,,,,
