,ID,Name,Dates,day_maybe,month,year
1012,5161,Deutsche Meisterschaft - Leipzig 2010,27  - 28 November 2010,27  - 28,11,2010
1013,5226,Deutscher Bouldercup - Kitzbühel 2011,29  - 30 April 2011,29  - 30,4,2011
1014,5190,NRW Landesmeisterschaft Lead - Köln-Chorweiler 2010,2 Oktober 2010,2,10,2010
1015,5108,NRW Landesmeisterschaft Lead - Wuppertal 2009,21 November 2009,21,11,2009
1016,5006,NRW Landesmeisterschaft Lead - Chorweiler 2008 ,6 Dezember 2008,6,12,2008
1017,1032,Deutscher Sportklettercup (S+L) - Wuppertal 2007,6 Oktober 2007,6,10,2007
1018,1122,IFSC Climbing Worldcup (B) - Vail (USA) 2008,6  - 7 Juni 2008,6  - 7,6,2008
1019,1031,Deutscher Sportklettercup - Kempten 2007,23 Juni 2007,23,6,2007
1020,1028,Deutscher Sportklettercup - Ravensburg 2007,5 Mai 2007,5,5,2007
1021,7838,IFSC Climbing World Championships Combined - Innsbruck (AUT) 2018,16 September 2018,16,9,2018
1022,1397,Rockmaster Gala Duel - Arco (ITA) 2011,24 Juli 2011,24,7,2011
1023,1246,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",28  - 30 August 2010,28  - 30,8,2010
1024,1263,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",20  - 21 August 2010,20  - 21,8,2010
1025,6972,Asia Cup - Wanxianshan (CHN) 2017,27  - 29 Oktober 2017,27  - 29,10,2017
1026,1611,The World Games 2017 - Wroclaw (POL) 2017,21  - 23 Juli 2017,21  - 23,7,2017
1027,5844,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,18  - 19 Oktober 2016,18  - 19,10,2016
1028,1647,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,7  - 8 Mai 2016,7  - 8,5,2016
1029,1610,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,17 Mai 2015,17,5,2015
1030,1425,European Youth Cup (S) - Chamonix (FRA) 2012,8 Juli 2012,8,7,2012
1031,1265,CISM Winter Military World Games - Courmayeur (ITA) 2010,21  - 22 März 2010,21  - 22,3,2010
1032,1022,Schweizer Meisterschaft (SCC) Lead - Niederwangen 2007,20 Oktober 2007,20,10,2007
1033,1137,Deutscher Sportklettercup (L) - Forchheim 2008 (+ Dt. Hochschulmeisterschaft),19  - 20 Juli 2008,19  - 20,7,2008
1034,5113,Bayerische Meisterschaften Jugend/Junioren (Schwierigkeit) - Coburg 2010,24 Juli 2010,24,7,2010
1035,1019,Swiss Climbing Cup Boulder - Leysin 2007,8  - 9 September 2007,8  - 9,9,2007
1036,5874,Bächli Swiss Climbing Cup BSCC 2016 (Speed) - SAC Speed-Schweizermeisterschaft Züspa ,1 Oktober 2016,1,10,2016
1037,5563,Bächli Swiss Climbing Cup BSCC 2015 (S) - SAC Speed-Schweizermeisterschaft Züspa,3 Oktober 2015,3,10,2015
1038,995,International Event - Swiss Master Outdoor Games - Interlaken (SUI) 2007,30 Juni - 1 Juli 2007,30,6,2007
1039,1533,Asian Youth Championship - Surabaya (INA) 2013,11  - 14 Dezember 2013,11  - 14,12,2013
1040,1438,Asian Youth Championship - Hamedan (IRI) 2012,11  - 13 Juli 2012,11  - 13,7,2012
1041,1362,Asian Youth Championship - Singapore (SGP) 2011,28  - 30 Juli 2011,28  - 30,7,2011
1042,1351,European Youth Cup (S) - Tarnow (POL) 2011,14 Mai 2011,14,5,2011
1043,1447,The World Games 2013 - Cali (COL) 2013,3  - 4 August 2013,3  - 4,8,2013
1044,5102,Swiss Climbing Cup SCC + SM (L) - Niederwangen 2010,4 September 2010,4,9,2010
1045,5101,Swiss Climbing Cup SCC (L) - St. Gallen 2010,21 August 2010,21,8,2010
1046,1143,Deutscher Speedcup - Heilbronn 2008,29  - 30 November 2008,29  - 30,11,2008
1047,1085,Schweizermeisterschaft (SCC) Speed - Ittigen 2007,8 Dezember 2007,8,12,2007
1048,1135,Deutscher Sportklettercup (L) - Dresden 2008,24  - 25 Mai 2008,24  - 25,5,2008
1049,1174,Deutscher Speedcup - Überlingen 2008,2  - 3 August 2008,2  - 3,8,2008
1050,1139,Deutscher Bouldercup - Überlingen 2008,2 August 2008,2,8,2008
1051,933,Schweizer Meisterschaft (YCC) Lead - Schlieren 2006,17 Juni 2006,17,6,2006
1052,931,Schweizer Meisterschaft (YCC) Bouldern - Pratteln 2006,3  - 4 Juni 2006,3  - 4,6,2006
1053,809,Youth Climbing Cup & Difficulty-Schweizermeisterschaft - Niederwangen 2005,15 Oktober 2005,15,10,2005
1054,808,Youth Climbing Cup Difficulty - Winterthur 2005,24 September 2005,24,9,2005
1055,807,Youth Climbing Cup & Speed-Schweizermeisterschaft - Sumiswald 2005,17 September 2005,17,9,2005
1056,806,Youth Climbing Cup & Boulder-Schweizermeisterschaft - Engelberg 2005,11 Juni 2005,11,6,2005
1057,5474,Bächli Swiss Climbing Cup BSCC und Speed-Schweizermeisterschaft 2014 - Züspa Zürich,4 Oktober 2014,4,10,2014
1058,805,Youth Climbing Cup Bouldern - Leysin 2005,4 Juni 2005,4,6,2005
1059,804,Youth Climbing Cup Difficulty - Schlieren 2005,9 April 2005,9,4,2005
1060,719,Youth Climbing Cup & Schweizer Meisterschaft Difficulty - Schlieren 2004,6 November 2004,6,11,2004
1061,702,Youth Climbing Cup & Schweizer Meisterschaft Speed - Sumiswald 2004,28 August 2004,28,8,2004
1062,700,Youth Climbing Cup Difficulty - Schlieren 2004,6 März 2004,6,3,2004
1063,1485,European Youth Cup (B) - Laval (FRA) 2013,12  - 13 Oktober 2013,12  - 13,10,2013
1064,7704,"Asia Cup (B,S) - Bangkok (THA) 2018",15  - 17 Juni 2018,15  - 17,6,2018
1065,1481,European Youth Cup (S) - Chamonix (FRA) 2013,9  - 11 Juli 2013,9  - 11,7,2013
1066,8046,"European Youth Championships (L,S) - Voronezh (RUS) 2019",18  - 20 Oktober 2019,18  - 20,10,2019
1067,7728,"RockTown ""Summer Challenge - Round 1"" 2018",19 Mai - 20 Juni 2018,19,5,2018
1068,6010,Asian Youth Championship - Tehran (IRI) 2016,26  - 30 September 2016,26  - 30,9,2016
1069,6909,Asian Youth Championships - Singapore (SGP) 2017,5  - 9 Juli 2017,5  - 9,7,2017
1070,7707,Asian Youth Championships - Chongqing (CHN) 2018,1  - 4 November 2018,1  - 4,11,2018
1071,6610,European Youth Cup (S) - Tarnow (POL) 2017,12  - 13 Mai 2017,12  - 13,5,2017
1072,8028,European Youth Cup (S) - Tarnow (POL) 2019,19  - 20 Juli 2019,19  - 20,7,2019
1073,8022,European Youth Cup (S) - Mezzolombardo (ITA) 2019,18 Mai 2019,18,5,2019
1074,7218,European Youth Cup (S) - Mezzolombardo (ITA) 2018 ,22  - 24 Juni 2018,22  - 24,6,2018
1075,7215,European Youth Cup (S) - Bologna (ITA) 2018 ,12  - 13 Mai 2018,12  - 13,5,2018
1076,6703,European Youth Cup (S) - Bologna (ITA) 2017,17 Juni 2017,17,6,2017
1077,5751,European Youth Cup (S) - Imst (AUT) 2016 ,10 September 2016,10,9,2016
1078,7051,IFSC Youth World Championships Combined - Innsbruck (AUT) - 2017,9 September 2017,9,9,2017
1079,8205,Norddeutsche Jugendmeisterschaft Bouldern,24 Februar 2019,24,2,2019
1080,7631,Norddeutsche Jugendmeisterschaft Bouldern  2018 Boulder-Base Bremen,4 März 2018,4,3,2018
1081,1566,IFSC Paraclimbing World Championships - Innsbruck (AUT) 2018,10  - 16 September 2018,10  - 16,9,2018
1082,6927,Paraclimbing Cup (L) - Edinburgh (GBR) 2017,23  - 24 September 2017,23  - 24,9,2017
1083,1565,IFSC Paraclimbing World Championships - Paris (FRA) 2016,14  - 18 September 2016,14  - 18,9,2016
1084,8673,Norddeutsche Meisterschaft Lead im Kletterzentrum Bremen,14 September 2019,14,9,2019
1085,8598,Offene Norddeutsche Landesmeisterschaft Speed,15 Juni 2019,15,6,2019
1086,6924,Paraclimbing Cup (L) - Sheffield (GBR) 2017,7  - 8 Oktober 2017,7  - 8,10,2017
1087,6946,Paraclimbing Master (L) - Imst (AUT) 2017,8  - 9 Juli 2017,8  - 9,7,2017
1088,5808,Paraclimbing Cup (L) - Sheffield (GBR) 2016,24  - 25 September 2016,24  - 25,9,2016
1089,7037,"PanAmerican Youth Championship (L, S, B) - Montreal (CAN) 2017 ",30 Oktober - 5 November 2017,30,10,2017
1090,5864,BaWü Jugendcup Lead - Karlsruhe,17 September 2016,17,9,2016
1091,8397,IFSC Paraclimbing World Championships - Briançon (FRA) 2019,16  - 17 Juli 2019,16  - 17,7,2019
1092,7758,Paraclimbing Cup (L) - Briançon (FRA) 2018,18 Juli 2018,18,7,2018
1093,6934,Paraclimbing Cup (L) - Briançon (FRA) 2017,26 Juli 2017,26,7,2017
1094,6877,Offene Berliner Landesmeisterschaft Bouldern - Berlin 2017,11 März 2017,11,3,2017
1095,574,Maverick Climbing Cup Difficulty - Niederwangen (BE),29 November 2003,29,11,2003
1096,492,Schweizermeisterschaft Difficulty - Niederwangen / BE 2002,30 November 2002,30,11,2002
1097,358,Swiss Cup Boulder - Adliswil 2000,11 November 2000,11,11,2000
1098,312,Swiss Cup Meiringen 98,17 Oktober 1998,17,10,1998
1099,309,Schweizer-Meisterschaft MAGNET Niederwangen 98,4 Oktober 1998,4,10,1998
1100,311,Swiss Cup Giubiasco 98,13 September 1998,13,9,1998
1101,20,Top Rock Challenge - Crans Montana (SUI) 1998,22 August 1998,22,8,1998
1102,22,Top Rock Challenge - Valloire (FRA) 1998,7 August 1998,7,8,1998
1103,18,Top Rock Challenge - Chamonix (FRA) 1998,17 Juli 1998,17,7,1998
1104,23,Top Rock Challenge - Val d'Isere (FRA) 1998,12 Juli 1998,12,7,1998
1105,317,Swiss-Cup MAGNET Bern-Niederwangen 97,19 Oktober 1997,19,10,1997
1106,319,Swiss Cup Giubiasco 97,31 August 1997,31,8,1997
1107,314,Regionalwettkampf MAGNET-Niederwangen,15 Juni 1997,15,6,1997
1108,318,Championnat Suisse Delémont,27 April 1997,27,4,1997
1109,325,Swiss Cup Bern 96,1 DezemberNovember 1996,1,11,1996
1110,329,Swiss-Cup Mendrisio 96,1 SeptemberAugust 1996,1,8,1996
1111,326,Schweizer Meisterschaft Bülach,2 Juni 1996,2,6,1996
1112,333,Swiss Cup Bern-Niederwangen,3 Dezember 1995,3,12,1995
1113,337,Swiss Cup St.Légier 95,12 November 1995,12,11,1995
1114,335,Swiss-Cup Interlaken 95,20 August 1995,20,8,1995
1115,338,Swiss Cup Wengen 95,30 Juli 1995,30,7,1995
1116,336,Swiss Cup Mettembert '95,21 Mai 1995,21,5,1995
1117,346,Swiss Cup Bern '94,1 DezemberNovember 1994,1,11,1994
1118,342,Devers Open,21 August 1994,21,8,1994
1119,347,Swiss Cup Brunnen '94,19 Juni 1994,19,6,1994
1120,349,Swiss Cup - Bern '93,21 November 1993,21,11,1993
1121,879,UIAA Climbing Worldcup (L+S) - Chamonix (FRA) 2006,12  - 13 Juli 2006,12  - 13,7,2006
1122,215,European Youth Cup - Aix en Provence (FRA) 1998,31 Oktober 1998,31,10,1998
1123,21,Top Rock Challenge - Grenoble (FRA) 1998,28 August 1998,28,8,1998
1124,213,European Youth Cup - Dortmund (GER) 1998,12 Juni 1998,12,6,1998
1125,203,European Youth Cup - Bern (SUI) 1997,24 August 1997,24,8,1997
1126,5016,Deutscher Sportklettercup (L) - Kempten - 2009,20  - 21 Juni 2009,20  - 21,6,2009
1127,1140,Deutscher Sportklettercup (S+L) - Leipzig 2008,25  - 26 Oktober 2008,25  - 26,10,2008
1128,867,Deutsche Meisterschaft Lead - Wuppertal 2006,4 November 2006,4,11,2006
1129,890,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,12  - 13 August 2006,12  - 13,8,2006
1130,887,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,5  - 6 August 2006,5  - 6,8,2006
1131,861,Deutscher Sportklettercup - Ingolstadt 2006,24 Juni 2006,24,6,2006
1132,860,Deutscher Sportklettercup - Frankenthal 2006,13 Mai 2006,13,5,2006
1133,778,UIAA Worldcup (L) - Kranj (SLO) 2005,19 November 2005,19,11,2005
1134,796,Deutsche Meisterschaft (Sportklettern) - Forchheim 2005,5 November 2005,5,11,2005
1135,790,Deutscher Sportklettercup - Leipzig 2005,1 Oktober 2005,1,10,2005
1136,770,UIAA Worldcup (L) - Marbella (ESP) 2005,17 September 2005,17,9,2005
1137,761,Int. Event (L) - Serre Chevalier (FRA) 2005,29  - 30 Juli 2005,29  - 30,7,2005
1138,759,UIAA Worldcup (L+S) - Chamonix (FRA) 2005,12  - 13 Juli 2005,12  - 13,7,2005
1139,758,UIAA Worldcup (L) - Zürich (SUI) 2005,24  - 25 Juni 2005,24  - 25,6,2005
1140,789,Deutscher Sportklettercup - Kempten 2005,18 Juni 2005,18,6,2005
1141,753,UIAA Worldcup (L) - Imst (AUT) 2005,27 Mai 2005,27,5,2005
1142,788,Deutscher Sportklettercup - Karlsruhe 2005,7 Mai 2005,7,5,2005
1143,750,UIAA Worldcup (L) - Puurs (BEL) 2005,29 April 2005,29,4,2005
1144,786,DAV SALOMON Bouldercup - Ispo München 2005,6 Februar 2005,6,2,2005
1145,651,UIAA Worldcup - Kranj (SLO) 2004,20 November 2004,20,11,2004
1146,652,UIAA Worldcup - Brno (CZE) 2004,12 November 2004,12,11,2004
1147,649,UIAA Worldcup - Valence (FRA) 2004,29 Oktober 2004,29,10,2004
1148,692,Deutsche Meisterschaft - Duisburg 2004,16 Oktober 2004,16,10,2004
1149,647,UIAA Worldcup - Shanghai (CHN) 2004,2 Oktober 2004,2,10,2004
1150,687,Deutscher Sportklettercup - Heilbronn 2004,25 September 2004,25,9,2004
1151,686,Deutscher Sportklettercup - Forchheim 2004,17 Juli 2004,17,7,2004
1152,654,UIAA European Championship - Lecco (ITA) 2004,21  - 27 Juni 2004,21  - 27,6,2004
1153,637,UIAA Worldcup - Imst (AUT) 2004,29 Mai 2004,29,5,2004
1154,685,Deutscher Sportklettercup - Berlin 2004,8 Mai 2004,8,5,2004
1155,669,UIAA Worldcup - Puurs (BEL) 2004,23  - 25 April 2004,23  - 25,4,2004
1156,533,UIAA Worldcup - Edinburgh (GBR) 2003,4  - 7 Dezember 2003,4  - 7,12,2003
1157,532,UIAA Worldcup - Shenzen (CHN) 2003,21  - 23 November 2003,21  - 23,11,2003
1158,531,UIAA Worldcup - Kranj (SLO) 2003,14  - 16 November 2003,14  - 16,11,2003
1159,558,Deutsche Meisterschaft - Scheidegg 2003,9 November 2003,9,11,2003
1160,586,UIAA Worldcup - Valence (FRA) 2003,31 Oktober 2003,31,10,2003
1161,527,UIAA Worldcup - Prague (CZE) 2003,11 Oktober 2003,11,10,2003
1162,551,UIAA Worldcup - Aprica (ITA) 2003,3 Oktober 2003,3,10,2003
1163,559,Deutscher Sportklettercup - Köln 2003,27 September 2003,27,9,2003
1164,528,UIAA Worldcup - Aviles (ESP) 2003,22 August 2003,22,8,2003
1165,587,Int. Event - Serre Chevalier (FRA) 2003,18 Juli 2003,18,7,2003
1166,534,UIAA Worldchampionship - Chamonix (FRA) 2003,9  - 13 Juli 2003,9  - 13,7,2003
1167,562,Deutscher Sportklettercup - Kempten 2003,5 Juli 2003,5,7,2003
1168,550,UIAA Worldcup - Lecco (ITA) 2003 (difficulty),28 Juni 2003,28,6,2003
1169,521,UIAA Worldcup - Imst (AUT) 2003,23 Mai 2003,23,5,2003
1170,556,Deutscher Sportklettercup - Berlin 2003,10 Mai 2003,10,5,2003
1171,455,UIAA Worldcup - Kranj (SLO) 2002,15  - 17 November 2002,15  - 17,11,2002
1172,496,Deutsche Meisterschaft - Erlangen 2002,2 November 2002,2,11,2002
1173,453,UIAA Worldcup - Aprica (ITA) 2002,18 Oktober 2002,18,10,2002
1174,495,Deutscher Sportklettercup - Ottobeuren 2002,14 September 2002,14,9,2002
1175,450,UIAA Worldcup - Singapore (SIN) 2002,23  - 25 August 2002,23  - 25,8,2002
1176,469,Int. Event - Serre Chevalier (FRA) 2002,19 Juli 2002,19,7,2002
1177,457,UIAA European Championship - Chamonix (FRA) 2002,11  - 14 Juli 2002,11  - 14,7,2002
1178,446,UIAA Worldcup - Lecco (ITA) 2002 - difficulty,29 Juni 2002,29,6,2002
1179,444,UIAA Worldcup - Imst (AUT) 2002,7 Juni 2002,7,6,2002
1180,494,Deutscher Sportklettercup - Münster 2002,1 Juni 2002,1,6,2002
1181,441,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,17  - 19 Mai 2002,17  - 19,5,2002
1182,439,UIAA Worldcup - Bolzano (ITA) 2002,26  - 28 April 2002,26  - 28,4,2002
1183,507,Int. Event - Klimax Goldfinger - Puurs (BEL) 2002,20 April 2002,20,4,2002
1184,475,Deutscher Sportklettercup - München ISPO 2002,3 Februar 2002,3,2,2002
1185,420,Deutsche Meisterschaft - Erlangen 2001,25 November 2001,25,11,2001
1186,390,UIAA Worldcup - Kranj (SLO) 2001,16  - 18 November 2001,16  - 18,11,2001
1187,373,UIAA Worldcup - Kuala Lumpur (MAS) 2001,2  - 4 November 2001,2  - 4,11,2001
1188,435,Deutscher Sportklettercup - Ottobeuren 2001,27 Oktober 2001,27,10,2001
1189,391,UIAA Worldcup - Aprica (ITA) 2001,19 Oktober 2001,19,10,2001
1190,438,2. Int. SALEWA Masters - Scheidegg (GER) 2001,13 Oktober 2001,13,10,2001
1191,372,UIAA Worldcup - Lecco (ITA) 2001,22 September 2001,22,9,2001
1192,376,Int. Event - Rock Master Arco (ITA) 2001,14  - 16 September 2001,14  - 16,9,2001
1193,385,UIAA World Championship - Winterthur (SUI) 2001,5  - 8 September 2001,5  - 8,9,2001
1194,423,DAV Bouldercup - Kempten 2001,12 August 2001,12,8,2001
1195,422,DAV Bouldercup - Stuttgart 2001,28 Juli 2001,28,7,2001
1196,375,Int. Event - Serre Chevalier (FRA) 2001,20 Juli 2001,20,7,2001
1197,371,UIAA Worldcup - Chamonix (FRA) 2001,11  - 15 Juli 2001,11  - 15,7,2001
1198,387,Deutscher Sportklettercup - Scheidegg 2001,5 Mai 2001,5,5,2001
1199,386,Deutscher Sportklettercup - München 2001,4 Februar 2001,4,2,2001
1200,254,UIAA Worldcup - Kranj (SLO) 2000,17 November 2000,17,11,2000
1201,253,UIAA Worldcup - Nantes (FRA) 2000,2 November 2000,2,11,2000
1202,270,Deutscher Sportklettercup - Thalkirchen 2000,28 Oktober 2000,28,10,2000
1203,368,1. Int. SALEWA Masters - Scheidegg 2000,14 Oktober 2000,14,10,2000
1204,256,UIAA European Championship - München (GER) 2000,7 Oktober 2000,7,10,2000
1205,251,UIAA Worldcup - Courmayeur (ITA) 2000,29 September 2000,29,9,2000
1206,252,UIAA Worldcup - Lecco (ITA) 2000,23 September 2000,23,9,2000
1207,260,Int. Event - Rock Master Arco (ITA) 2000,9 September 2000,9,9,2000
1208,277,DAV Bouldercup - Immenstadt 2000,30 Juli 2000,30,7,2000
1209,259,Int. Event - Serre Chevalier (FRA) 2000,20 Juli 2000,20,7,2000
1210,268,Deutscher Sportklettercup - Rostock 2000,15 Juli 2000,15,7,2000
1211,243,UIAA Worldcup - Chamonix (FRA) 2000,12 Juli 2000,12,7,2000
1212,276,DAV Bouldercup - München 2000,17 Juni 2000,17,6,2000
1213,267,Deutscher Sportklettercup - Scheidegg 2000,8 April 2000,8,4,2000
1214,266,Deutscher Sportklettercup - München 2000,6 Februar 2000,6,2,2000
1215,14,UIAA World Championship - Birmingham (GBR) 1999,3 Dezember 1999,3,12,1999
1216,225,Deutscher Sportklettercup - Scheidegg 1999,20 November 1999,20,11,1999
1217,10,UIAA Worldcup - Kranj (SLO) 1999,12 November 1999,12,11,1999
1218,224,Deutscher Sportklettercup - Erlangen 1999,6 November 1999,6,11,1999
1219,3,Int. Event - Arco Rock Master (ITA) 1999,10 September 1999,10,9,1999
1220,223,Deutscher Sportklettercup - München(2) 1999,1 AugustJuli 1999,1,7,1999
1221,7,UIAA Masters - Serre-Chevalier (FRA) 1999,22 Juli 1999,22,7,1999
1222,87,UIAA Worldcup - Benasque (ESP) 1999,3 Juli 1999,3,7,1999
1223,231,Deutsche Bouldermeisterschaft - Immenstadt 1999,26 Juni 1999,26,6,1999
1224,8,UIAA Worldcup - Besancon (FRA) 1999,10 Juni 1999,10,6,1999
1225,11,UIAA Worldcup - Leipzig (GER) 1999,28 Mai 1999,28,5,1999
1226,13,UIAA Worldcup - Wiener Neustadt (AUT) 1999,16 April 1999,16,4,1999
1227,95,Deutscher Sportklettercup - München(1) 1999,7 Februar 1999,7,2,1999
1228,25,UIAA Worldcup - Kranj (SLO) 1998,14 November 1998,14,11,1998
1229,96,Deutscher Sportklettercup - Erlangen '98,7 November 1998,7,11,1998
1230,26,UIAA Worldcup - Milan (ITA) 1998,9 Oktober 1998,9,10,1998
1231,98,Deutscher Sportklettercup - Köln '98,19 September 1998,19,9,1998
1232,24,UIAA Worldcup - Courmayeur (ITA) 1998,4 September 1998,4,9,1998
1233,100,Deutscher Sportklettercup - München '98,8 August 1998,8,8,1998
1234,97,Deutscher Sportklettercup - Freiburg '98,9 Mai 1998,9,5,1998
1235,15,UIAA European Championship - Nürnberg (GER) 1998,3 April 1998,3,4,1998
1236,99,Deutscher Sportklettercup - Leipzig '98,28 Februar 1998,28,2,1998
1237,30,UIAA Worldcup - Birmingham 1997,29 November 1997,29,11,1997
1238,32,UIAA Worldcup - Imst 1997,22 November 1997,22,11,1997
1239,33,UIAA Worldcup - Kranj 1997,9 November 1997,9,11,1997
1240,102,Deutscher Sportklettercup - Erlangen '97,1 NovemberOktober 1997,1,10,1997
1241,34,UIAA Worldcup - Prag 1997,24 Oktober 1997,24,10,1997
1242,31,UIAA Worldcup - Courmayeur 1997,5 September 1997,5,9,1997
1243,104,EMS-Masters Köln '97,22 August 1997,22,8,1997
1244,103,Deutscher Sportklettercup - Hohenstein '97,4 Juli 1997,4,7,1997
1245,35,UIAA World Championchip - Paris 1997,1 FebruarJanuar 1997,1,1,1997
1246,41,UIAA Worldcup - Graz 1996,15 Dezember 1996,15,12,1996
1247,42,UIAA Worldcup - Kranj 1996,24 November 1996,24,11,1996
1248,106,Deutscher Sportklettercup - Mannheim '96,9 November 1996,9,11,1996
1249,40,UIAA Worldcup - Ekaterinburg 1996,19 September 1996,19,9,1996
1250,37,UIAA Masters - Rock Masters Arco 1996,7 September 1996,7,9,1996
1251,39,UIAA Masters - Serre Chevalier 1996,25 Juli 1996,25,7,1996
1252,107,XXL Dresden 1996,28 April 1996,28,4,1996
1253,105,Deutscher Sportklettercup - Erlangen '96,14 April 1996,14,4,1996
1254,36,European Championship - Paris 1996,28 Januar 1996,28,1,1996
1255,109,Dt. Sportklettercup - Mannheim '95,17 Dezember 1995,17,12,1995
1256,110,Superfinale Dt. Meisterschaft - Mannheim '95,17 Dezember 1995,17,12,1995
1257,47,UIAA Worldcup - Aix-les-Bains 1995,8 Dezember 1995,8,12,1995
1258,48,UIAA Worldcup - Birmingham 1995,25 November 1995,25,11,1995
1259,112,1. Thüringer Sportklettermeisterschaft '95,17 November 1995,17,11,1995
1260,50,UIAA Worldcup - Moscow 1995,22 Oktober 1995,22,10,1995
1261,111,Klettersportfest Hohnstein '95,30 Juli 1995,30,7,1995
1262,108,Dt. Sportklettercup - Erlangen '95,22 April 1995,22,4,1995
1263,49,UIAA Worldcup - Frankfurt 1995,7 April 1995,7,4,1995
1264,113,Deutschland-Cup - Aachen '94,3 Dezember 1994,3,12,1994
1265,56,UIAA Worldcup - Aix-les-Bains 1994,18 November 1994,18,11,1994
1266,118,Deutschland-Cup - Mannheim '94,11 November 1994,11,11,1994
1267,117,Deutschland-Cup - Leipzig '94,22 Oktober 1994,22,10,1994
1268,116,Deutschland-Cup - Heilbronn '94,24 September 1994,24,9,1994
1269,115,Deutschland-Cup - Düsseldorf '94,20 August 1994,20,8,1994
1270,119,Deutschland-Cup - Rosenheim '94,4 Juni 1994,4,6,1994
1271,114,Deutschland-Cup - Braunschweig '94,14 Mai 1994,14,5,1994
1272,120,Regionalcup - Augsburg '94,5 März 1994,5,3,1994
1273,128,5. Frankenjura-Sportklettercup - Nürnberg '93,30 Oktober 1993,30,10,1993
1274,131,Regionalcup - Würzburg '93,2 Oktober 1993,2,10,1993
1275,127,Dt. Sportklettercup - Stuttgart-Sindelfingen '93,6 März 1993,6,3,1993
1276,269,Deutscher Sportklettercup - Hohenstein 2000,9 September 2000,9,9,2000
1277,230,Deutsche Bouldermeisterschaft - München 1999,13 März 1999,13,3,1999
1278,121,Regionalcup - Braunschweig '94,7 Mai 1994,7,5,1994
1279,66,UIAA Worldcup - Nürnberg 1993,5 November 1993,5,11,1993
1280,135,Dt. Sportklettercup - Mannheim '92,22 August 1992,22,8,1992
1281,133,Dt. Sportklettercup - Dresden '92,30 Mai 1992,30,5,1992
1282,132,Dt. Sportklettercup - Bayreuth '92,23 Mai 1992,23,5,1992
1283,155,2. Frankenjura Cup - Nürnberg '90,29 Oktober 1990,29,10,1990
1284,126,Dt. Sportklettercup - Mannheim '93,20 November 1993,20,11,1993
1285,134,Dt. Sportklettercup - Köln '92,28 November 1992,28,11,1992
1286,136,4. Frankenjura-Sportklettercup - Nürnberg '92,24 Oktober 1992,24,10,1992
1287,70,UIAA European Championship - Frankfurt 1992,18 September 1992,18,9,1992
1288,139,Regionalcup - Rosenheim '92,13 Juni 1992,13,6,1992
1289,79,UIAA Worldcup - Zürich 1992,1 MaiApril 1992,1,4,1992
1290,141,Deutsche Meisterschaft '91,24 November 1991,24,11,1991
1291,144,Dt. Sportklettercup - Köln '91,23 November 1991,23,11,1991
1292,145,3. Frankenjura Cup - Nürnberg '91,26 Oktober 1991,26,10,1991
1293,149,"Weltcup Open, Innsbruck 1991",20 September 1991,20,9,1991
1294,143,Dt. Sportklettercup - Hildesheim '91,14 September 1991,14,9,1991
1295,142,Dt. Sportklettercup - Dresden '91,29 Juni 1991,29,6,1991
1296,140,Dt. Sportklettercup - Bayreuth '91,1 JuniMai 1991,1,6,1991
1297,146,Dt. Sportklettercup - Rosenheim '91,20 April 1991,20,4,1991
1298,167,"Weltcup, Open, Nürnberg 1990",1 NovemberOktober 1990,1,10,1990
1299,153,1. Int. Fränkische Sportklettermeisterschaft '90,1 SeptemberAugust 1990,1,8,1990
1300,156,Rosenheimer Sportklettercup '90,15 Juni 1990,15,6,1990
1301,154,1. Norddeutsche Sportkletter-Meisterschaften '90,12 Mai 1990,12,5,1990
1302,82,UIAA Worldcup - Innsbruck 1991,20 September 1991,20,9,1991
1303,80,UIAA Worldcup - Birmingham 1991,5 Dezember 1991,5,12,1991
1304,594,Nordic Championships - Oslo (NOR) 2003,3 Mai 2003,3,5,2003
1305,59,UIAA Worldcup - Villach 1994,16 April 1994,16,4,1994
1306,45,UIAA Bouldering Masters - L'Argentier 1995,7 August 1995,7,8,1995
1307,51,UIAA Worldchampionchip - Genève 1995,6 Mai 1995,6,5,1995
1308,69,UIAA World Championship - Innsbruck 1993,30 April 1993,30,4,1993
1309,72,Masters Chambery 1992,30 Januar 1992,30,1,1992
1310,67,UIAA Worldcup - Toulon 1993,28 Mai 1993,28,5,1993
1311,68,UIAA Worldcup - Zürich 1993,15 Mai 1993,15,5,1993
1312,64,UIAA Worldcup - Frankfurt 1993,2 April 1993,2,4,1993
1313,76,UIAA Worldcup - Laval 1992,20 November 1992,20,11,1992
1314,78,UIAA Worldcup - St. Pölten 1992,14 November 1992,14,11,1992
1315,77,UIAA Worldcup - Nürnberg 1992,30 Oktober 1992,30,10,1992
1316,86,UIAA World Championship - Frankfurt 1991,2 Oktober 1991,2,10,1991
