id,rank,last_name,first_name,points,year,country,height,weight,age,career_len,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7,,
722,17,Mussatto,Phillipe,71,1995,FRA,178,59,37,2,3,23.66666667,14,22,,,,,,,
375,18,Vickers,Ian,69,1995,GBR,,,21,3,2,34.5,32.5,39.25,25,,,,,,
696,19,Dewilde,Paul,60,1995,FRA,178,70,25,1,3,20,1,,,,,,,,
829,20,Kazbekov,Serik,58,1995,UKR,180,64,25,1,3,19.33333333,22.5,,,,,,,,
514,21,Giupponi,Luca,52,1995,ITA,178,62,27,4,4,13,11.5,12,9.666666667,2,,,,,
172,23,Caude,David,41,1995,FRA,,,21,0,2,20.5,,,,,,,,,
726,25,Pons,Pedro,41,1995,ESP,168,64,26,2,3,13.66666667,22.5,3.333333333,,,,,,,
811,24,Fürst,Stefan,41,1995,AUT,189,68,26,4,4,10.25,18.75,15,18.5,27.66666667,,,,,
247,26,Coroller,Frédéric,35,1995,FRA,178,64,29,4,4,8.75,7.25,22.33333333,21,9.25,,,,,
849,27,Scassa,Severino,34,1995,ITA,173,56,26,4,1,34,21.5,44.66666667,41,20.8,,,,,
701,29,Gisler,Pascal,24,1995,SUI,174,59,19,1,3,8,2.666666667,,,,,,,,
643,31,Carson,Neil,19,1995,GBR,169,60,25,1,4,4.75,10,,,,,,,,
232,33,Ovchinnikov,Evgeny,18,1995,RUS,172,59,24,4,3,6,21.25,14,12.25,31.5,,,,,
711,32,Koran,Pavel,18,1995,CZE,166,52,21,0,4,4.5,,,,,,,,,
636,34,Videnovski,Milen,17,1995,BUL,164,54,19,0,2,8.5,,,,,,,,,
227,35,Kryvosheytsev,Yevgen,16,1995,UKR,182,70,26,1,3,5.333333333,4.666666667,,,,,,,,
492,36,Rakhmetov,Kairat,16,1995,KAZ,171,58,32,4,2,8,20.66666667,7.2,0.5,5,,,,,
521,37,Laurence,Ludovic,14,1995,FRA,,,22,0,2,7,,,,,,,,,
734,38,Samoiline,Pavel,12,1995,RUS,180,55,21,4,3,4,27,28.2,28,12.5,,,,,
112,39,Bindhammer,Christian,11,1995,GER,172,57,19,0,4,2.75,,,,,,,,,
211,42,Villien,David,9,1995,FRA,170,56,25,2,3,3,16,14,,,,,,,
938,41,Gucek,Vili,9,1995,SLO,176,60,29,2,4,2.25,2.5,1.666666667,,,,,,,
861,44,Wandeler,Simon,8,1995,SUI,188,72,21,0,4,2,,,,,,,,,
548,43,Benian,Milan,8,1995,CZE,171,62,25,1,3,2.666666667,2,,,,,,,,
357,45,Kollar,Igor,7,1995,SVK,175,57,25,2,1,7,10,0.4,,,,,,,
879,46,Fairfield,Timmy,6,1995,CAN,170,60,26,0,3,2,,,,,,,,,
281,47,Vionnet,Frédéric,6,1995,FRA,,,,0,1,6,,,,,,,,,
966,48,Widder,Wolfgang,6,1995,GER,173,64,30,0,2,3,,,,,,,,,
769,50,Mate,Robert,5,1995,GER,170,60,17,0,2,2.5,,,,,,,,,
171,49,Carretero Perez,David,5,1995,ESP,171,57,18,1,1,5,19,,,,,,,,
961,52,Jongeneelen,Wouter,4,1995,NED,182,60,18,0,1,4,,,,,,,,,
123,51,Cubitt,Christopher,4,1995,GBR,157,45,20,0,3,1.333333333,,,,,,,,,
979,53,Philipona,Yves,4,1995,SUI,169,56,22,0,3,1.333333333,,,,,,,,,
663,54,Boulavko,Oleg,3,1995,RUS,,,24,0,2,1.5,,,,,,,,,
410,57,Golob,Jurij,2,1995,SLO,169,58,24,0,1,2,,,,,,,,,
773,58,Otegui Zubiyaga,Ricardo,2,1995,ESP,,,,0,1,2,,,,,,,,,
389,56,Campbel,Jason,2,1995,USA,,,,0,1,2,,,,,,,,,
963,59,Thon,Werner,2,1995,GER,184,72,29,4,2,1,0.5,21.5,6,20,,,,,
554,60,Calibani,Mauro,1,1995,ITA,173,64,21,0,1,1,,,,,,,,,
268,1,Lombard,François,302,1994,FRA,180,62,23,3,4,75.5,42,22.66666667,53,,,,,,
266,2,Legrand,François,280,1994,FRA,178,65,24,3,4,70,96,63.5,95,,,,,,
461,3,Tribout,Jean-Baptiste,207,1994,FRA,173,63,33,3,4,51.75,23.8,44.16666667,50,,,,,,
269,4,Mazuer,Fabien,206,1994,FRA,166,55,19,2,4,51.5,23,30.75,,,,,,,
275,5,Petit,François,197,1994,FRA,173,58,19,3,4,49.25,60.16666667,45.6,32,,,,,,
219,7,Chevieux,Elie,154,1994,SUI,176,60,21,3,4,38.5,26.33333333,38.83333333,24.66666667,,,,,,
250,8,Coffy,François,133,1994,FRA,174,60,24,2,4,33.25,18,1,,,,,,,
375,9,Vickers,Ian,130,1994,GBR,,,20,2,4,32.5,39.25,25,,,,,,,
109,10,Brenna,Cristian,96,1994,ITA,175,60,24,2,4,24,25.33333333,1,,,,,,,
726,11,Pons,Pedro,90,1994,ESP,168,64,25,1,4,22.5,3.333333333,,,,,,,,
934,12,Albrand,Vincent,89,1994,FRA,178,64,23,2,4,22.25,14.4,24,,,,,,,
232,13,Ovchinnikov,Evgeny,85,1994,RUS,172,59,23,3,4,21.25,14,12.25,31.5,,,,,,
734,14,Samoiline,Pavel,81,1994,RUS,180,55,20,3,3,27,28.2,28,12.5,,,,,,
789,15,Alippi,Stefano,77,1994,ITA,175,69,26,3,4,19.25,21.33333333,10,20,,,,,,
811,16,Fürst,Stefan,75,1994,AUT,189,68,25,3,4,18.75,15,18.5,27.66666667,,,,,,
542,18,Zardini,Luca,67,1994,ITA,177,61,22,3,4,16.75,28.5,48.66666667,10.66666667,,,,,,
678,17,Arocena,Patxi,67,1994,ESP,175,61,29,3,4,16.75,5.166666667,31.5,31,,,,,,
492,19,Rakhmetov,Kairat,62,1994,KAZ,171,58,31,3,3,20.66666667,7.2,0.5,5,,,,,,
845,21,Rakhmetov,Salavat,59,1994,RUS,172,55,27,3,3,19.66666667,27.66666667,29,57.66666667,,,,,,
973,22,Hirayama,Yuji,55,1994,JPN,173,65,25,3,2,27.5,55.4,43,63,,,,,,
514,23,Giupponi,Luca,46,1994,ITA,178,62,26,3,4,11.5,12,9.666666667,2,,,,,,
829,24,Kazbekov,Serik,45,1994,UKR,180,64,24,0,2,22.5,,,,,,,,,
849,25,Scassa,Severino,43,1994,ITA,173,56,25,3,2,21.5,44.66666667,41,20.8,,,,,,
722,26,Mussatto,Phillipe,42,1994,FRA,178,59,36,1,3,14,22,,,,,,,,
171,27,Carretero Perez,David,38,1994,ESP,171,57,17,0,2,19,,,,,,,,,
755,28,Cabane,Rafael,37,1994,FRA,161,60,22,1,2,18.5,55,,,,,,,,
261,30,Hage,Florian,36,1994,GER,184,70,20,2,4,9,3.333333333,2.666666667,,,,,,,
211,31,Villien,David,32,1994,FRA,170,56,24,1,2,16,14,,,,,,,,
643,32,Carson,Neil,30,1994,GBR,169,60,24,0,3,10,,,,,,,,,
357,33,Kollar,Igor,30,1994,SVK,175,57,24,1,3,10,0.4,,,,,,,,
247,34,Coroller,Frédéric,29,1994,FRA,178,64,28,3,4,7.25,22.33333333,21,9.25,,,,,,
255,35,Dreyfus,François,28,1994,FRA,,,30,1,1,28,5,,,,,,,,
796,37,Bie,Samuel,20,1994,FRA,178,62,21,2,2,10,11.5,5,,,,,,,
596,38,Mejovsek,Matej,16,1994,SLO,170,60,24,1,4,4,5.2,,,,,,,,
227,40,Kryvosheytsev,Yevgen,14,1994,UKR,182,70,25,0,3,4.666666667,,,,,,,,,
852,39,Chemoulinkine,Serguei,14,1994,RUS,,,21,0,2,7,,,,,,,,,
149,41,Schlesener,Christian,14,1994,GER,171,64,27,2,1,14,2,5,,,,,,,
938,42,Gucek,Vili,10,1994,SLO,176,60,28,1,4,2.5,1.666666667,,,,,,,,
387,43,Cabaret,Jean,9,1994,FRA,178,66,27,3,2,4.5,8.5,19.25,18.5,,,,,,
701,45,Gisler,Pascal,8,1994,SUI,174,59,18,0,3,2.666666667,,,,,,,,,
405,44,Finne,Jean Paul,8,1994,BEL,160,53,29,3,2,4,19.4,13.33333333,12.5,,,,,,
816,48,Fressoz,Stéphane,7,1994,FRA,,,,0,1,7,,,,,,,,,
673,51,Tcherechnev,Oleg,4,1994,RUS,170,56,31,0,1,4,,,,,,,,,
548,50,Benian,Milan,4,1994,CZE,171,62,24,0,2,2,,,,,,,,,
380,49,Arran,John,4,1994,GBR,173,,31,0,4,1,,,,,,,,,
478,52,Garbov,Kalin,3,1994,BUL,165,60,17,0,2,1.5,,,,,,,,,
963,53,Thon,Werner,2,1994,GER,184,72,28,3,4,0.5,21.5,6,20,,,,,,
696,54,Dewilde,Paul,1,1994,FRA,178,70,24,0,1,1,,,,,,,,,
266,1,Legrand,François,480,1993,FRA,178,65,23,2,5,96,63.5,95,,,,,,,
275,2,Petit,François,361,1993,FRA,173,58,18,2,6,60.16666667,45.6,32,,,,,,,
973,3,Hirayama,Yuji,277,1993,JPN,173,65,24,2,5,55.4,43,63,,,,,,,
849,4,Scassa,Severino,268,1993,ITA,173,56,24,2,6,44.66666667,41,20.8,,,,,,,
268,5,Lombard,François,252,1993,FRA,180,62,22,2,6,42,22.66666667,53,,,,,,,
542,7,Zardini,Luca,171,1993,ITA,177,61,21,2,6,28.5,48.66666667,10.66666667,,,,,,,
219,8,Chevieux,Elie,158,1993,SUI,176,60,20,2,6,26.33333333,38.83333333,24.66666667,,,,,,,
375,9,Vickers,Ian,157,1993,GBR,,,19,1,4,39.25,25,,,,,,,,
734,10,Samoiline,Pavel,141,1993,RUS,180,55,19,2,5,28.2,28,12.5,,,,,,,
655,12,Sartori,Nicola,140,1993,ITA,175,63,26,1,6,23.33333333,12,,,,,,,,
269,13,Mazuer,Fabien,138,1993,FRA,166,55,18,1,6,23,30.75,,,,,,,,
247,14,Coroller,Frédéric,134,1993,FRA,178,64,27,2,6,22.33333333,21,9.25,,,,,,,
789,15,Alippi,Stefano,128,1993,ITA,175,69,25,2,6,21.33333333,10,20,,,,,,,
461,16,Tribout,Jean-Baptiste,119,1993,FRA,173,63,32,2,5,23.8,44.16666667,50,,,,,,,
250,17,Coffy,François,108,1993,FRA,174,60,23,1,6,18,1,,,,,,,,
405,18,Finne,Jean Paul,97,1993,BEL,160,53,28,2,5,19.4,13.33333333,12.5,,,,,,,
845,20,Rakhmetov,Salavat,83,1993,RUS,172,55,26,2,3,27.66666667,29,57.66666667,,,,,,,
273,19,Nicole,Frédéric,83,1993,SUI,179,70,23,2,4,20.75,10.8,31,,,,,,,
109,22,Brenna,Cristian,76,1993,ITA,175,60,23,1,3,25.33333333,1,,,,,,,,
811,23,Fürst,Stefan,75,1993,AUT,189,68,24,2,5,15,18.5,27.66666667,,,,,,,
934,24,Albrand,Vincent,72,1993,FRA,178,64,22,1,5,14.4,24,,,,,,,,
722,26,Mussatto,Phillipe,66,1993,FRA,178,59,35,0,3,22,,,,,,,,,
232,28,Ovchinnikov,Evgeny,56,1993,RUS,172,59,22,2,4,14,12.25,31.5,,,,,,,
755,29,Cabane,Rafael,55,1993,FRA,161,60,21,0,1,55,,,,,,,,,
514,30,Giupponi,Luca,48,1993,ITA,178,62,25,2,4,12,9.666666667,2,,,,,,,
116,31,Bucher,Christoph,47,1993,GER,160,57,24,2,5,9.4,10.25,2,,,,,,,
796,32,Bie,Samuel,46,1993,FRA,178,62,20,1,4,11.5,5,,,,,,,,
963,33,Thon,Werner,43,1993,GER,184,72,27,2,2,21.5,6,20,,,,,,,
884,34,Gomez,Txema,41,1993,ESP,177,69,28,2,4,10.25,5.5,10,,,,,,,
817,35,Glowacz,Stefan,37,1993,GER,175,,28,2,1,37,34.8,28.66666667,,,,,,,
492,36,Rakhmetov,Kairat,36,1993,KAZ,171,58,30,2,5,7.2,0.5,5,,,,,,,
678,37,Arocena,Patxi,31,1993,ESP,175,61,28,2,6,5.166666667,31.5,31,,,,,,,
463,38,Trinh-Thieu,Jean-Minh,31,1993,FRA,172,58,20,0,2,15.5,,,,,,,,,
424,39,Karn,Jim,30,1993,USA,182,70,27,2,2,15,25.75,38.75,,,,,,,
211,41,Villien,David,28,1993,FRA,170,56,23,0,2,14,,,,,,,,,
596,42,Mejovsek,Matej,26,1993,SLO,170,60,23,0,5,5.2,,,,,,,,,
261,43,Hage,Florian,20,1993,GER,184,70,19,1,6,3.333333333,2.666666667,,,,,,,,
910,44,Ryan,Tony,20,1993,GBR,168,55,31,2,4,5,8.833333333,8.8,,,,,,,
320,45,Unterrainer,Günther,20,1993,AUT,172,60,25,1,3,6.666666667,11.25,,,,,,,,
471,46,Büchele,Klaus,19,1993,GER,177,66,28,2,6,3.166666667,10.66666667,23,,,,,,,
387,48,Cabaret,Jean,17,1993,FRA,178,66,26,2,2,8.5,19.25,18.5,,,,,,,
257,49,Fara,Fabrice,14,1993,FRA,,,,0,1,14,,,,,,,,,
894,50,Kathaunov,Tihomir,14,1993,BUL,161,50,19,0,2,7,,,,,,,,,
455,52,Schelker,Johnny,12,1993,SUI,186,73,25,0,5,2.4,,,,,,,,,
656,53,Sellars,Nick,12,1993,GBR,185,63,23,0,3,4,,,,,,,,,
726,57,Pons,Pedro,10,1993,ESP,168,64,24,0,3,3.333333333,,,,,,,,,
572,56,Havlik,Marek,10,1993,CZE,180,60,20,0,2,5,,,,,,,,,
938,55,Gucek,Vili,10,1993,SLO,176,60,27,0,6,1.666666667,,,,,,,,,
255,54,Dreyfus,François,10,1993,FRA,,,29,0,2,5,,,,,,,,,
78,60,Fernandez,Bernabe,7,1993,ESP,178,64,19,0,3,2.333333333,,,,,,,,,
815,61,Franklin,Scott,7,1993,USA,165,57,27,2,3,2.333333333,2.333333333,4,,,,,,,
299,62,Köstermeyer,Guido,7,1993,GER,176,60,25,2,2,3.5,42.6,34.4,,,,,,,
924,63,Usami,Tomoki,5,1993,JPN,170,53,25,0,3,1.666666667,,,,,,,,,
560,65,Dorfleitner,Markus,3,1993,GER,180,63,22,0,2,1.5,,,,,,,,,
357,67,Kollar,Igor,2,1993,SVK,175,57,23,0,5,0.4,,,,,,,,,
149,68,Schlesener,Christian,2,1993,GER,171,64,26,1,1,2,5,,,,,,,,
177,66,Englekirk,Doug,2,1993,USA,167,59,32,2,3,0.666666667,12.66666667,11.5,,,,,,,
266,1,Legrand,François,381,1992,FRA,178,65,22,1,6,63.5,95,,,,,,,,
542,2,Zardini,Luca,292,1992,ITA,177,61,20,1,6,48.66666667,10.66666667,,,,,,,,
461,3,Tribout,Jean-Baptiste,265,1992,FRA,173,63,31,1,6,44.16666667,50,,,,,,,,
973,4,Hirayama,Yuji,258,1992,JPN,173,65,23,1,6,43,63,,,,,,,,
219,6,Chevieux,Elie,233,1992,SUI,176,60,19,1,6,38.83333333,24.66666667,,,,,,,,
275,7,Petit,François,228,1992,FRA,173,58,17,1,5,45.6,32,,,,,,,,
299,8,Köstermeyer,Guido,213,1992,GER,176,60,24,1,5,42.6,34.4,,,,,,,,
678,9,Arocena,Patxi,189,1992,ESP,175,61,27,1,6,31.5,31,,,,,,,,
817,10,Glowacz,Stefan,174,1992,GER,175,,27,1,5,34.8,28.66666667,,,,,,,,
849,11,Scassa,Severino,164,1992,ITA,173,56,23,1,4,41,20.8,,,,,,,,
375,12,Vickers,Ian,150,1992,GBR,,,18,0,6,25,,,,,,,,,
934,13,Albrand,Vincent,144,1992,FRA,178,64,21,0,6,24,,,,,,,,,
734,14,Samoiline,Pavel,140,1992,RUS,180,55,18,1,5,28,12.5,,,,,,,,
268,15,Lombard,François,136,1992,FRA,180,62,21,1,6,22.66666667,53,,,,,,,,
269,16,Mazuer,Fabien,123,1992,FRA,166,55,17,0,4,30.75,,,,,,,,,
845,17,Rakhmetov,Salavat,116,1992,RUS,172,55,25,1,4,29,57.66666667,,,,,,,,
811,18,Fürst,Stefan,111,1992,AUT,189,68,23,1,6,18.5,27.66666667,,,,,,,,
247,19,Coroller,Frédéric,105,1992,FRA,178,64,26,1,5,21,9.25,,,,,,,,
424,20,Karn,Jim,103,1992,USA,182,70,26,1,4,25.75,38.75,,,,,,,,
272,21,Natech,Faycal,84,1992,FRA,,,,1,4,21,21,,,,,,,,
405,22,Finne,Jean Paul,80,1992,BEL,160,53,27,1,6,13.33333333,12.5,,,,,,,,
387,23,Cabaret,Jean,77,1992,FRA,178,66,25,1,4,19.25,18.5,,,,,,,,
177,24,Englekirk,Doug,76,1992,USA,167,59,31,1,6,12.66666667,11.5,,,,,,,,
471,25,Büchele,Klaus,64,1992,GER,177,66,27,1,6,10.66666667,23,,,,,,,,
514,26,Giupponi,Luca,58,1992,ITA,178,62,24,1,6,9.666666667,2,,,,,,,,
273,27,Nicole,Frédéric,54,1992,SUI,179,70,22,1,5,10.8,31,,,,,,,,
910,28,Ryan,Tony,53,1992,GBR,168,55,30,1,6,8.833333333,8.8,,,,,,,,
232,29,Ovchinnikov,Evgeny,49,1992,RUS,172,59,21,1,4,12.25,31.5,,,,,,,,
655,30,Sartori,Nicola,48,1992,ITA,175,63,25,0,4,12,,,,,,,,,
940,31,Jourkin,Vladimir,47,1992,RUS,180,,27,1,4,11.75,1,,,,,,,,
320,32,Unterrainer,Günther,45,1992,AUT,172,60,24,0,4,11.25,,,,,,,,,
116,33,Bucher,Christoph,41,1992,GER,160,57,23,1,4,10.25,2,,,,,,,,
789,34,Alippi,Stefano,40,1992,ITA,175,69,24,1,4,10,20,,,,,,,,
409,35,Godoffe,Jacky,37,1992,FRA,,,36,1,1,37,28,,,,,,,,
958,36,Gadd,Will,36,1992,CAN,,,,1,4,9,2.5,,,,,,,,
437,37,Lissovoi,Juri,34,1992,RUS,169,61,28,1,1,34,8,,,,,,,,
792,38,Blein,Serge,31,1992,FRA,174,57,28,1,5,6.2,12.75,,,,,,,,
971,39,Ghesquiers,Yann,31,1992,FRA,,,20,1,2,15.5,17.75,,,,,,,,
884,41,Gomez,Txema,22,1992,ESP,177,69,27,1,4,5.5,10,,,,,,,,
981,42,Terashima,Yoshihiko,20,1992,JPN,,,,1,1,20,4.5,,,,,,,,
631,43,Tsuge,Motomu,20,1992,JPN,,,,1,1,20,10,,,,,,,,
963,46,Thon,Werner,12,1992,GER,184,72,26,1,2,6,20,,,,,,,,
293,44,Hörhager,Gerhard,12,1992,AUT,,,,0,1,12,,,,,,,,,
802,47,Cameron,Stuart A.,10,1992,GBR,,,,0,2,5,,,,,,,,,
261,49,Hage,Florian,8,1992,GER,184,70,18,0,3,2.666666667,,,,,,,,,
797,48,Böschenstein,Stefan,8,1992,SUI,172,54,24,0,4,2,,,,,,,,,
344,50,Rieser,Hannes,8,1992,AUT,184,63,27,1,1,8,2,,,,,,,,
815,51,Franklin,Scott,7,1992,USA,165,57,26,1,3,2.333333333,4,,,,,,,,
796,52,Bie,Samuel,5,1992,FRA,178,62,19,0,1,5,,,,,,,,,
149,55,Schlesener,Christian,5,1992,GER,171,64,25,0,1,5,,,,,,,,,
474,53,De Boeck,Kurt,5,1992,BEL,176,65,23,1,4,1.25,3.666666667,,,,,,,,
497,56,Smith,Kurt,5,1992,USA,,,,0,3,1.666666667,,,,,,,,,
458,60,Son,Jung-Jun,4,1992,KOR,176,67,26,1,1,4,3,,,,,,,,
556,57,Delafield,Mark,4,1992,GBR,180,65,27,1,1,4,2.5,,,,,,,,
31,58,Hofmann,Andreas,4,1992,GER,,,,0,1,4,,,,,,,,,
519,59,Lee,Kuen-Taek,4,1992,KOR,,,,0,1,4,,,,,,,,,
250,62,Coffy,François,3,1992,FRA,174,60,22,0,3,1,,,,,,,,,
109,64,Brenna,Cristian,2,1992,ITA,175,60,22,0,2,1,,,,,,,,,
492,67,Rakhmetov,Kairat,1,1992,KAZ,171,58,29,1,2,0.5,5,,,,,,,,
266,1,Legrand,François,380,1991,FRA,178,65,21,0,4,95,,,,,,,,,
268,2,Lombard,François,318,1991,FRA,180,62,20,0,6,53,,,,,,,,,
973,3,Hirayama,Yuji,315,1991,JPN,173,65,22,0,5,63,,,,,,,,,
461,4,Tribout,Jean-Baptiste,300,1991,FRA,173,63,30,0,6,50,,,,,,,,,
202,5,Raboutou,Didier,197,1991,FRA,,,,0,4,49.25,,,,,,,,,
678,6,Arocena,Patxi,186,1991,ESP,175,61,26,0,6,31,,,,,,,,,
273,7,Nicole,Frédéric,186,1991,SUI,179,70,21,0,6,31,,,,,,,,,
845,8,Rakhmetov,Salavat,173,1991,RUS,172,55,24,0,3,57.66666667,,,,,,,,,
299,9,Köstermeyer,Guido,172,1991,GER,176,60,23,0,5,34.4,,,,,,,,,
811,10,Fürst,Stefan,166,1991,AUT,189,68,22,0,6,27.66666667,,,,,,,,,
424,12,Karn,Jim,155,1991,USA,182,70,25,0,4,38.75,,,,,,,,,
219,13,Chevieux,Elie,148,1991,SUI,176,60,18,0,6,24.66666667,,,,,,,,,
471,14,Büchele,Klaus,138,1991,GER,177,66,26,0,6,23,,,,,,,,,
232,15,Ovchinnikov,Evgeny,126,1991,RUS,172,59,20,0,4,31.5,,,,,,,,,
849,16,Scassa,Severino,104,1991,ITA,173,56,22,0,5,20.8,,,,,,,,,
753,18,Cortijo,Robert,91,1991,FRA,,,,0,4,22.75,,,,,,,,,
817,19,Glowacz,Stefan,86,1991,GER,175,,26,0,3,28.66666667,,,,,,,,,
409,20,Godoffe,Jacky,84,1991,FRA,,,35,0,3,28,,,,,,,,,
789,21,Alippi,Stefano,80,1991,ITA,175,69,23,0,4,20,,,,,,,,,
405,22,Finne,Jean Paul,75,1991,BEL,160,53,26,0,6,12.5,,,,,,,,,
971,23,Ghesquiers,Yann,71,1991,FRA,,,19,0,4,17.75,,,,,,,,,
412,24,Hudecek,Jindrich,67,1991,CZE,,,,0,4,16.75,,,,,,,,,
275,25,Petit,François,64,1991,FRA,173,58,16,0,2,32,,,,,,,,,
272,26,Natech,Faycal,63,1991,FRA,,,,0,3,21,,,,,,,,,
884,27,Gomez,Txema,60,1991,ESP,177,69,26,0,6,10,,,,,,,,,
792,28,Blein,Serge,51,1991,FRA,174,57,27,0,4,12.75,,,,,,,,,
734,30,Samoiline,Pavel,50,1991,RUS,180,55,17,0,4,12.5,,,,,,,,,
842,29,Poussardin,Stéphane,50,1991,FRA,,,,0,3,16.66666667,,,,,,,,,
177,31,Englekirk,Doug,46,1991,USA,167,59,30,0,4,11.5,,,,,,,,,
910,32,Ryan,Tony,44,1991,GBR,168,55,29,0,5,8.8,,,,,,,,,
878,34,Fickert,Thomas,43,1991,GER,,,,0,3,14.33333333,,,,,,,,,
247,36,Coroller,Frédéric,37,1991,FRA,178,64,25,0,4,9.25,,,,,,,,,
387,35,Cabaret,Jean,37,1991,FRA,178,66,24,0,2,18.5,,,,,,,,,
733,37,Steulet,Philippe,37,1991,SUI,,,,0,4,9.25,,,,,,,,,
628,38,Smith,Malcolm,34,1991,GBR,174,70,18,0,1,34,,,,,,,,,
542,40,Zardini,Luca,32,1991,ITA,177,61,19,0,3,10.66666667,,,,,,,,,
709,43,Korczak,Piotr,21,1991,POL,,,,0,3,7,,,,,,,,,
963,44,Thon,Werner,20,1991,GER,184,72,25,0,1,20,,,,,,,,,
631,45,Tsuge,Motomu,20,1991,JPN,,,,0,2,10,,,,,,,,,
437,47,Lissovoi,Juri,16,1991,RUS,169,61,27,0,2,8,,,,,,,,,
577,46,Ivorra,Marc,16,1991,FRA,168,56,25,0,3,5.333333333,,,,,,,,,
498,48,Tosimichi,Kusano,16,1991,JPN,,,,0,1,16,,,,,,,,,
556,49,Delafield,Mark,15,1991,GBR,180,65,26,0,6,2.5,,,,,,,,,
856,50,Tamotu,Sugino,14,1991,JPN,,,,0,1,14,,,,,,,,,
815,51,Franklin,Scott,12,1991,USA,165,57,25,0,3,4,,,,,,,,,
592,52,Lovatt,Mick,12,1991,GBR,,,,0,1,12,,,,,,,,,
314,53,Sutcliffe,Glenn,12,1991,GBR,172,,29,0,5,2.4,,,,,,,,,
474,54,De Boeck,Kurt,11,1991,BEL,176,65,22,0,3,3.666666667,,,,,,,,,
492,57,Rakhmetov,Kairat,10,1991,KAZ,171,58,28,0,2,5,,,,,,,,,
981,59,Terashima,Yoshihiko,9,1991,JPN,,,,0,2,4.5,,,,,,,,,
137,58,Lantz,Colin,9,1991,USA,,,,0,3,3,,,,,,,,,
501,60,Ushizawa,Keiichi,9,1991,JPN,166,58,36,0,3,3,,,,,,,,,
514,61,Giupponi,Luca,8,1991,ITA,178,62,23,0,4,2,,,,,,,,,
344,62,Rieser,Hannes,8,1991,AUT,184,63,26,0,4,2,,,,,,,,,
454,63,Schwaiger,Josef,8,1991,AUT,,,20,0,4,2,,,,,,,,,
170,65,Cuthbertson,Dave,7,1991,GBR,,,33,0,2,3.5,,,,,,,,,
226,66,Jacobs,Erik,7,1991,NED,175,62,27,0,4,1.75,,,,,,,,,
470,67,You,Jae Kyung,7,1991,KOR,,,,0,2,3.5,,,,,,,,,
723,68,Oxley,Pete,6,1991,GBR,,,,0,1,6,,,,,,,,,
748,69,Zauska,Pavol,6,1991,SVK,,,,0,2,3,,,,,,,,,
958,70,Gadd,Will,5,1991,CAN,,,,0,2,2.5,,,,,,,,,
980,71,Satou,Yutaka,5,1991,JPN,,,25,0,1,5,,,,,,,,,
940,72,Jourkin,Vladimir,4,1991,RUS,180,,26,0,4,1,,,,,,,,,
458,74,Son,Jung-Jun,3,1991,KOR,176,67,25,0,1,3,,,,,,,,,
798,73,Brette,Stéphane,3,1991,FRA,,,22,0,1,3,,,,,,,,,
116,75,Bucher,Christoph,2,1991,GER,160,57,22,0,1,2,,,,,,,,,
330,76,Florine,Hans,2,1991,USA,185,69,27,0,3,0.666666667,,,,,,,,,
827,79,Kazuyoshi,Saleb,1,1991,JPN,,,,0,1,1,,,,,,,,,
922,80,Tansou,Tetsuyuki,1,1991,JPN,,,,0,1,1,,,,,,,,,
